,cellid,callin0,callin10,callin20,callin30,callin40,callin50,callin60,callin70,callin80,callin90,callin100,callin110,callin120,callin130,callin140,callin150,callin160,callin170,callin180,callin190,callin200,callin210,callin220,callin230,callin240,callin250,callin260,callin270,callin280,callin290,callin300,callin310,callin320,callin330,callin340,callin350,callin360,callin370,callin380,callin390,callin400,callin410,callin420,callin430,callin440,callin450,callin460,callin470,callin480,callin490,callin500,callin510,callin520,callin530,callin540,callin550,callin560,callin570,callin580,callin590,callin600,callin610,callin620,callin630,callin640,callin650,callin660,callin670,callin680,callin690,callin700,callin710,callin720,callin730,callin740,callin750,callin760,callin770,callin780,callin790,callin800,callin810,callin820,callin830,callin840,callin850,callin860,callin870,callin880,callin890,callin900,callin910,callin920,callin930,callin940,callin950,callin960,callin970,callin980,callin990,callin1000,callin1010,callin1020,callin1030,callin1040,callin1050,callin1060,callin1070,callin1080,callin1090,callin1100,callin1110,callin1120,callin1130,callin1140,callin1150,callin1160,callin1170,callin1180,callin1190,callin1200,callin1210,callin1220,callin1230,callin1240,callin1250,callin1260,callin1270,callin1280,callin1290,callin1300,callin1310,callin1320,callin1330,callin1340,callin1350,callin1360,callin1370,callin1380,callin1390,callin1400,callin1410,callin1420,callin1430,h/w
0,4273,0.001217144059342993,0.0,0.0008444702758731318,0.0,0.0,0.0,0.013990785369042847,0.001007610720679291,0.0,0.0,0.0,0.0,0.0002798487047599675,0.0031877086623306955,0.0013131179531646444,0.0,0.0008444702758731318,0.0016889405517462636,0.0030948835836208015,0.0007277620159193228,0.00046864767729151274,0.0008444702758731318,0.01144676126364223,0.007600232482858186,0.010524452996700748,0.012170212100333387,0.014554409128298737,0.02123233334421544,0.02735503588209951,0.022316408587332796,0.021674164793547796,0.026808761318253528,0.02752813286299747,0.024206640480449102,0.021843449730813116,0.031889741505925384,0.02783617592822952,0.029259194420367927,0.0400459732014404,0.03678661499537796,0.0375386057310386,0.03525325297247096,0.03341061745127225,0.02971507781662373,0.03682477036027139,0.039035870407338774,0.04362990246270666,0.037616975162025015,0.03338468518840082,0.04672753745191758,0.05017248318476765,0.05412104900493861,0.042931337046939216,0.04788463854833077,0.07303564240649225,0.05552657409792094,0.053669363136694494,0.05763653977446998,0.076960951305735,0.059089128116853545,0.051528038010631154,0.05661571933377344,0.0494019530816138,0.05647037640479957,0.055011215836748395,0.042156836639171975,0.043362396319841845,0.03879226473013694,0.027403117182187443,0.025620189187614884,0.03359619321782144,0.033031014183906,0.03028413290827902,0.031558777111132884,0.025219258413040777,0.028034325596224163,0.024983918072769968,0.04249561436595232,0.03004165597659058,0.030372006263990368,0.020548931091883594,0.022367562793949688,0.04097690115344943,0.025689377149138024,0.026625825186888306,0.024335701404491795,0.025660818574413817,0.014782054060096821,0.021598010544827205,0.013481187974421731,0.03568236820089453,0.018014969912531303,0.035850922323317394,0.024643863480216806,0.043207049757318115,0.026953864334116104,0.02639920822327292,0.02885288857625897,0.0368448102420985,0.05221599376650694,0.040776312331595094,0.029481756076624753,0.037281761523242654,0.03334119513934603,0.0488815035882462,0.05713090026710429,0.04467962607731026,0.038563283800281865,0.03361601763648868,0.04768134619530015,0.03119751752021281,0.023916101464297478,0.03852712401859597,0.029730982801071306,0.02468620173144268,0.03554717334844751,0.05899422725540884,0.03854747359574295,0.03430173300700547,0.0320956527518799,0.0232490330572721,0.009060055073388546,0.01919440005041455,0.005996083324111637,0.013048078992063854,0.011036094189702379,0.027327599530056958,0.013264326929861701,0.009397031603020063,0.017262060429624686,0.004926325148995786,0.028479303852006376,0.014941065241387639,0.00974455080843327,0.006255708723477545,0.0010324290426413003,0.013679530858066878,0.0010076107206792903,0.004219241855248708,0.004403627726925122,0.011027597133017396,0.004613161065588825,0.00046864767729151274,0.0007277620159193228,1
1,4274,0.005991730392525355,6.04245518564512e-05,0.0013948318955760203,0.0001208491037129024,6.04245518564512e-05,0.0001208491037129024,0.0099014700560062,8.540845094111052e-05,0.0,6.04245518564512e-05,0.0,6.04245518564512e-05,0.0001458330027975617,0.013035281313369848,0.003674582137649625,0.0,0.0013344073437195683,0.002668814687439137,0.009689339069229306,0.0,0.0024005993457865073,0.0013948318955760203,0.019747894814140902,0.012009666093476116,0.014301510318881706,0.021354481278491915,0.029187579243197606,0.03593213449698388,0.06275120250618932,0.04996108927723224,0.041118260083337244,0.043697374253867355,0.05580466842221014,0.044275495015942655,0.0492275009476532,0.06305796749288113,0.052090681852809906,0.05749666333750228,0.07965065451155065,0.0739363748050243,0.05861059262206848,0.07123164366277816,0.06742569419520887,0.06038861553088716,0.06499023582772233,0.0774991968245283,0.07909682455437499,0.060291452335242766,0.06428535162749673,0.06900914643188821,0.06702723503973256,0.09549045198482692,0.09671126749096406,0.096321594908328,0.0955527928844691,0.10297449860724472,0.10853809064179579,0.07442931227721519,0.11543526340483037,0.07894178997922666,0.0900589121471218,0.0891839044926705,0.06140714255385553,0.06614307519664393,0.09611027377731182,0.0667845289406199,0.062359154955509775,0.06949487249680465,0.0591680399377208,0.04885508076405006,0.03824971458794803,0.0555521536990882,0.04123384136262204,0.03172862628336361,0.03318610528562737,0.02905955192977207,0.05137001552065561,0.05527284579574021,0.020995066152548588,0.020995325818700998,0.010441608110575368,0.02882923874368938,0.03194050429862983,0.015800090528594827,0.026233807225077274,0.01371646121787359,0.023432369580978735,0.034517449259793484,0.015619881258684618,0.02087247447265628,0.026088419065353415,0.024694526842748317,0.015319025273546559,0.02056601302613182,0.024767061919505617,0.027377384086463733,0.018115407402325465,0.019828720583726363,0.027811662304954243,0.02613565889972662,0.025644419279120315,0.019412104123746443,0.0226515108919177,0.019590357299823336,0.03401707426826484,0.04116045694865192,0.0521221768733843,0.02561093598637885,0.02486602888770299,0.02319955975651973,0.03110885864276817,0.019460889776120583,0.03474979302894059,0.02135640398544606,0.013516551545345793,0.015250577130068521,0.02231564851801393,0.024082261076834564,0.008167195034356353,0.015037078718917097,0.02091106177129868,0.008035446675965424,0.003911645346364139,0.009121494752299675,0.0047331243478679836,0.004876844318985486,0.009724588914773206,0.014195456813804776,0.005860061032176861,0.004713268273600672,0.009703710542977109,0.009411429605265925,0.007783610579040957,0.006708638798979272,0.0018813987752146438,0.00020625755465401345,0.00476962243374673,0.001492654460234598,0.002475551043040486,0.00028030932498461036,0.0010222016305231852,0.004960658912844723,0.0023401747939300562,0.0025123692593047183,0
2,4275,0.006590855212050079,0.00047479001139713795,0.001490355245769216,0.00129984013672003,0.0006499200683600147,0.0009495800227942759,0.005357656070975779,0.0007126251476101983,0.0,0.0005623550398785766,0.0,0.00047479001139713795,0.0010122851020444596,0.012686479163380416,0.0031395919518182923,0.0,0.0007528701489277629,0.001505740297855526,0.008753470735008553,0.0,0.003036641871250544,0.001402790217287778,0.012823953807311458,0.006950961397312744,0.010043534648275398,0.01369797310814213,0.019569535247224497,0.024814187405766838,0.04698012162778089,0.038216571849085064,0.030647000940723448,0.027498354782353945,0.04081991047650611,0.031417972994417134,0.0367038693470252,0.04731318280229434,0.03605400800965014,0.0417935997255769,0.05520052423183302,0.055397060043785175,0.04268267237942436,0.05489917656497647,0.051833861288986094,0.04891242099447438,0.05228234213612094,0.06272910418970337,0.06655214114793051,0.050890136206846605,0.05850581404229085,0.05891773568159313,0.05607024411897662,0.08613619867545343,0.09319396867559392,0.090659508955496,0.08258408003534293,0.09373725407841937,0.09455484253567382,0.06728489765975107,0.09343059622242261,0.07311590334944433,0.08867657735583938,0.08532047863625329,0.057007517709532524,0.06246026699149723,0.09245489455316544,0.06518646479309521,0.06418185329851459,0.0646949625911404,0.06280354486496072,0.051780910811408926,0.04287053285466634,0.06432104383859953,0.04874139074737986,0.03835551189908554,0.03452900413233812,0.035066030882224236,0.05758278563077886,0.05959055387303136,0.031094420792632655,0.031353280379199155,0.01835664709247887,0.038441174925373814,0.03625956156211877,0.021879184544507393,0.033544809493296794,0.02476357331781908,0.029567324892887333,0.04476244699923082,0.024854159797906877,0.029015889586652646,0.03377664646255348,0.035112821066407326,0.024521039011719988,0.028701197232218086,0.03055311264190398,0.03163628808573571,0.02790371958368689,0.029083208390810383,0.036909273397499755,0.03386110182184407,0.03440236602090547,0.03035848455059763,0.03177179387426626,0.027533945826342873,0.03830268567122862,0.05475934235136327,0.06740637211144074,0.03595579590560137,0.03368942806397491,0.03336084524146717,0.04326789545403429,0.03180934304479786,0.042961177969940506,0.02850916544615653,0.021938668166258897,0.023175441720298128,0.03156658457930744,0.030895987082533407,0.013968685443742334,0.020709175739402542,0.028473866452100823,0.012746340960787333,0.010459540676975387,0.021640622779195044,0.010089719574756005,0.012602610754490949,0.015044982580178307,0.01763131621360755,0.012618876067606241,0.0059299239198431905,0.012408124002865466,0.009891666907345387,0.008353205005386841,0.009365283720009875,0.003064995387692253,0.0015746401419230369,0.006778073472339373,0.004742110221960437,0.0033123221374825327,0.0005392975465522902,0.001750077597177909,0.007073580540929555,0.004212757947377025,0.003034623042640537,0
3,4276,0.0016315361673819764,0.00029747048322751826,0.006522499043777214,0.007992330179758573,0.002642191788735199,0.0005949409664550365,0.00117236065275384,0.0026421917887351994,0.0,0.0014698311359813588,0.0,0.00029747048322751826,0.0005949409664550365,0.0004042625785015444,8.085251570030844e-05,0.0,0.0,0.0,0.0014149181998547669,0.0,0.002723044304435508,0.0026421917887351994,0.002723044304435508,0.0023447213055076805,0.00016170503140061746,0.005067765609943189,0.00727672146362397,0.003263072334763953,0.0032340989782110793,0.009231667693807183,0.00894664177188849,0.007790809914378697,0.01435434623987696,0.0085258503981429,0.011495536483614555,0.012928358211370033,0.01747800749706332,0.01113473476484296,0.014451717716001053,0.016849920864538615,0.005570401984301275,0.017242120724657455,0.00896923977089213,0.019669516552938873,0.01962462460011221,0.014721217162408146,0.018359959355261416,0.023013222080212153,0.02431263611803086,0.021955240688384742,0.0399848406339117,0.03258742380085925,0.037698478679746655,0.04692082245802027,0.042586186844367914,0.04765477254647045,0.0497310757680319,0.05994148364988343,0.05822973443532161,0.05754410139547233,0.05136677968455327,0.03237336065895034,0.04654387258014527,0.04570477138270686,0.05009522554860191,0.07293533012239245,0.04016954361114583,0.05356867384956226,0.045820494867933916,0.05148572213077575,0.04349906903401459,0.048862786760474126,0.026900599651960733,0.03744902079512106,0.03620808059719,0.03464512397498524,0.046413012256380046,0.047445122069756436,0.035044481425425114,0.0443861754088056,0.03397935147612982,0.05093073788554801,0.028739944573475715,0.036231367035925215,0.04346319654672251,0.03782060641927516,0.036552134197526565,0.04192175736302763,0.031120225288241703,0.031841227154849425,0.038430855744836276,0.04168414528716469,0.039215281344703014,0.038421883606888585,0.025521982712762292,0.029103314711096194,0.04264564289133169,0.036514052895039166,0.039004551602820514,0.03619224672290584,0.04540722265871805,0.05423581946947052,0.04046748401288105,0.02914837825470859,0.028458088641341365,0.05643925999611937,0.05162185744390205,0.06644126868035141,0.03832095163182179,0.06353513315361482,0.05279109798608327,0.063630481800527,0.04249409129762588,0.0580129057726382,0.05229180319229527,0.03666538637233946,0.03340299009086197,0.04229893655497497,0.034518978352842934,0.03431494643387258,0.04421308490108702,0.019785107583771038,0.025392080329916213,0.03140225656957208,0.02794916377823016,0.03152106076221642,0.03583301110325067,0.030694643523736718,0.03259179411412523,0.02271952154610062,0.02413627199266744,0.01248267610340296,0.00783161763327014,0.012667667573538786,0.014003164350789956,0.004772718704724569,0.00655511802608078,0.00826242999031566,0.003895404957189349,0.004901279238643543,0.009402685156119823,0.0025831946186733877,0.014491313626789326,0.005350138391023373,1
4,4277,0.0015772167461092328,0.0,0.008036947941052378,0.009614164687161614,0.0031544334922184664,0.0,0.0015772167461092328,0.0031544334922184664,0.0,0.0015772167461092328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015772167461092328,0.0,0.0031544334922184664,0.0031544334922184664,0.0031544334922184664,0.0031544334922184664,0.0,0.006308866984436934,0.009463300476655398,0.0031544334922184664,0.0031544334922184664,0.011040517222764633,0.009463300476655398,0.009463300476655398,0.017349384207201564,0.007886083730546166,0.014194950714983102,0.014194950714983102,0.022231898656035476,0.012617733968873869,0.019097180373067058,0.02052353290867008,0.004731650238327699,0.019228329374323228,0.007886083730546166,0.020805546120432457,0.020654681909926243,0.015772167461092335,0.017500248417707778,0.023809115402144712,0.025235467937747735,0.020805546120432457,0.04681505031996129,0.03154433492218467,0.03973214707374326,0.05234988104261711,0.04461466152257716,0.05554374495333568,0.05310420209514817,0.06669569596810644,0.06904694897599678,0.06557107185351582,0.05582575816509804,0.031714914341940924,0.04776909501479563,0.049497175971411074,0.054077961999232566,0.08525199385935768,0.0460804444766803,0.06528905864175345,0.049798904392423494,0.057383259701957234,0.0493660269701549,0.0510743927175203,0.02365825119163851,0.03988301128424947,0.04018473970526189,0.036728577792031,0.051225256928026514,0.05025149702394214,0.0332724158788001,0.0450672541540958,0.03657771358152479,0.06183289672852256,0.026963548894363174,0.03875838716965886,0.04807082343580805,0.03530222525642798,0.04003387549475568,0.04763794601353947,0.03057057501810028,0.03357414429981253,0.03860752295915266,0.04604101405818019,0.04290629577521177,0.04048646812627431,0.028429331848466296,0.03342328008930631,0.0450672541540958,0.03975186228299331,0.03860752295915266,0.03657771358152478,0.05077266429650788,0.060859136824438186,0.041761956451371124,0.030117982386581633,0.03041971080759406,0.059131055867822746,0.05122525692802653,0.07421147663659305,0.03988301128424947,0.06963069060877156,0.054832283051763624,0.06932896218775914,0.0450672541540958,0.07017157309058737,0.05798671654398209,0.038154930327634014,0.028993358271991045,0.04666418610945508,0.03718117042354963,0.03990272649349952,0.0510743927175203,0.020956410330938667,0.026963548894363174,0.02854076564047241,0.030419710807594067,0.0367680082105311,0.04320802419622418,0.0396009980724871,0.03689915721178726,0.02756700573638802,0.03026884659708785,0.014345814925489312,0.006459731194943144,0.012919462389886288,0.016224760092610965,0.004882514448833911,0.006308866984436933,0.007886083730546166,0.004731650238327699,0.006308866984436934,0.012788313388630125,0.0,0.019097180373067058,0.006459731194943144,1
5,4278,0.0015321418421833921,2.532179917515031e-05,0.0077427735744417326,0.009274915416625127,0.003064283684366785,2.532179917515031e-05,0.001557463641358543,0.00311689621786144,0.0,0.0015341107773277469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015321418421833921,0.0,0.0030896054835419353,0.0030896054835419353,0.003064283684366785,0.003064283684366785,0.0,0.00612856736873357,0.009192851053100356,0.003064283684366785,0.003064283684366785,0.010724992895283747,0.009231267729281087,0.009192851053100356,0.01685356026401732,0.0076607092109169635,0.013814598378825685,0.013789276579650536,0.02158269375244257,0.01230777833581744,0.018673019845912835,0.02011915945428275,0.004647069124900478,0.0186257962307757,0.007897659588785319,0.020270248390096047,0.02026622118066596,0.015594713719313789,0.017122799361896153,0.02335375490763867,0.025022546215138153,0.02038670222037146,0.04560461103036846,0.030913087582713647,0.03905191691936367,0.05110550446156476,0.043689813529659824,0.05454906629369803,0.051963201434016955,0.06529630291493065,0.0673321503277143,0.06405128328999753,0.054748829892717295,0.03164197649324592,0.0474522574001214,0.0484479736620766,0.05297760630570565,0.08292598132288441,0.04556357010210499,0.06407330343527183,0.048726692131286026,0.05648544197077209,0.048784202723619295,0.0501543002086373,0.024180506507037063,0.039739168681182116,0.03970683546311326,0.036580811228705885,0.05001087598305214,0.04894352273097163,0.033177217979632724,0.04426275704902604,0.03579914985188077,0.060832431076213576,0.026984912135543278,0.03806139701964458,0.04717535644609773,0.035015378874476234,0.03923394634854352,0.0467507800522383,0.030557661087527877,0.03308398317618836,0.03803314899134768,0.04540607569863203,0.04225356996581951,0.03952807432593126,0.02875837764456733,0.033153746786289615,0.04428162852741721,0.039669936440439896,0.03795805154865825,0.03622524389924754,0.049995415975034554,0.059752215972599804,0.04159435044858477,0.029776793834284842,0.031223196706714994,0.05800323989757852,0.050990981722423515,0.07219303522261698,0.03946085989012384,0.06779743267190853,0.05397314306292366,0.0677453832621276,0.0440819277884271,0.06873869844834118,0.05694739367089457,0.03786783197045238,0.028936458970813456,0.04543959884059546,0.03642710002592458,0.0394465061256157,0.04977984589290035,0.020836135649485547,0.02660237643637916,0.0280676070663291,0.029840710987923496,0.03644700681114379,0.04236311722423005,0.03898486128221948,0.03603514819897284,0.02664303991425957,0.029893441850730475,0.014146707997224395,0.006803928055279658,0.012582248444859584,0.015813616075568596,0.004928535144948883,0.006257145299753677,0.007787318206792715,0.004596425526550178,0.00615388916790872,0.012531460421598552,0.00011231031713695769,0.018609384191981826,0.006210631732258339,1
6,4279,0.003943478954087311,0.0014282787221467363,0.0032937087537052356,0.006202424729229172,0.0037854420411441415,0.00039351574358336105,0.0012702418092035662,0.002629824885876946,0.0,0.0029980572429937507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008767260656202046,0.0,0.0021469678748237708,0.0021469678748237708,0.0017534521312404098,0.0017534521312404098,0.0,0.00350690426248082,0.00526035639372123,0.0017534521312404098,0.0017534521312404098,0.008169072369245167,0.007227770553131681,0.00526035639372123,0.009643986721822255,0.004383630328101026,0.008284050334165207,0.007890534590581845,0.011971274831453802,0.009832829922032093,0.007757881657260728,0.012612599650804204,0.0034172096840273374,0.009521416869400964,0.013245186370912468,0.011247955750451405,0.015816573130327572,0.015228556326566898,0.018385643859801643,0.0319213117096509,0.02515961162859927,0.021792808513713076,0.03294271015970317,0.03648649818421321,0.03105362336979927,0.05177766167939532,0.05012308817829126,0.04848899217450768,0.056945513907298836,0.06586719124021294,0.048215548193722986,0.05339823440672736,0.04072884183280023,0.0483514366158917,0.05635404119782931,0.052195681556514356,0.06060769873766237,0.051366845884248356,0.045603220575530935,0.05085166540557632,0.06132875637007189,0.060601956815103636,0.05548501033210891,0.045818966964341006,0.05177056186568374,0.05077356000479078,0.050093693277039684,0.04026648483014499,0.04127236560235427,0.04910694423694381,0.04326563105858702,0.049024644182543715,0.04570840368505355,0.06194163982385049,0.04345623057560057,0.053058051967174384,0.040753629500287124,0.046761344546006875,0.034452941285631596,0.0504249458444758,0.03793075128483964,0.04303092073615975,0.04440826423334754,0.049463809439755826,0.045038692137314595,0.0401781766238575,0.052353079183820234,0.04231621164933753,0.05642506865958581,0.05097374935095109,0.05311273079894284,0.05931706481489311,0.05802059103438409,0.06186094429704682,0.056167167952430666,0.04225502815468173,0.06942550504466924,0.0602877417182307,0.06480010685067879,0.06074416938291821,0.04947026341845675,0.06126848901084579,0.059812535607209505,0.05513926260505044,0.040491472888330875,0.04978326063365068,0.055274926631690716,0.037277645787294145,0.038401095439672746,0.038993041345696276,0.029490000555570297,0.03672560513907998,0.054818560837472025,0.034845506627301084,0.02333450189270961,0.02628106912101417,0.027953089472546367,0.02511077667046892,0.03158304122800594,0.038548419671500654,0.029659962569358368,0.014462506910742148,0.02843994418175547,0.017629583218407945,0.011883943161234346,0.008413458321200936,0.013545460549453098,0.011938175033880335,0.010662567046238278,0.006351209046017832,0.002630178196860615,0.003900420006064181,0.007952639174680412,0.0028818027253339666,0.01680601772692872,0.007515725486455869,1
7,4280,0.0055970148285445715,0.0007187763979876569,0.0005879738465111901,0.005785211131214024,0.005635057630231636,0.0007187763979876569,0.0008752805600372209,0.0018319885316328108,0.00011846136036249899,0.005315698645065333,8.142741155836914e-05,3.7033948804129843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00015650416204956354,0.0,0.001031784722086784,0.0010317847220867845,0.0003130083240991271,0.0004758631472158659,0.0,0.0006260166481982547,0.001020452383855751,0.0003130083240991271,0.0003130083240991271,0.006336151028921085,0.0034411592240458175,0.0011759476930223803,0.0017215457825452006,0.0007825208102478183,0.0021273138564337295,0.0014085374584460728,0.0035081319985408375,0.007967241935750094,0.0011117525695011651,0.006903314361782365,0.002018167128536395,0.0036452852110844805,0.01562968037128039,0.0044923957435216814,0.011255299983141029,0.01519076059262798,0.012699418307992217,0.05011102239823444,0.025891818540550428,0.024636437862113607,0.02880091001141151,0.03891157675626562,0.024034217656783055,0.045319006334556794,0.03119976256375898,0.043680950512445846,0.061106030962296595,0.04680257000198887,0.03467612343088387,0.03761403835748838,0.022796293948172612,0.05973915937426037,0.03971611418955595,0.04482655905635127,0.05899212247625175,0.025392405133080564,0.03325388835240465,0.03627672906057742,0.06505501634676002,0.057284314854626636,0.060778827176451604,0.030885694434126865,0.052712999234925624,0.042688542811205155,0.049496246917331004,0.028651730252725528,0.03032571083211303,0.0542628039041853,0.03835296659958267,0.039182738780580165,0.04526336589829281,0.05443846707837847,0.05508346836400336,0.06913425640872052,0.024185115110572995,0.06022477616793806,0.023524363467380554,0.041709470131292274,0.04385731215075876,0.04975412821149776,0.04620140336555585,0.039082353777838925,0.03543218268535065,0.04896577899495538,0.06466401811638815,0.03541555935455185,0.050837080614603486,0.0538313785535952,0.06165270563310256,0.07110537109749207,0.062380739310617404,0.05480435488491204,0.05737469104287186,0.04352644066872046,0.07454212839822971,0.05421892844622381,0.06837373374960115,0.05397421746519452,0.05092232679178176,0.08173357693785537,0.07141445689396217,0.055214580149426706,0.035897913775342245,0.034612841420062074,0.052267514436635854,0.03347679585148175,0.044927674937951335,0.04416877700149497,0.025763439481533847,0.03732474369956341,0.07223492587537365,0.05525535197308004,0.022167663593373035,0.028449864101144695,0.022333161992277747,0.02631270024100734,0.026795478326815017,0.0411137874166916,0.03193898463809528,0.009664291548671801,0.02618899802816351,0.01844482294712795,0.01792108895942825,0.008113259069497844,0.013325710936471969,0.022183138780583676,0.014701142427284816,0.004376402800186105,0.0005509398977070602,0.0015076478693026502,0.007866463574685803,0.006094083088078515,0.01741035034174441,0.010712824701689038,1
8,4281,0.006971142886229044,0.0010310440773954308,0.001714590052821659,0.005349846852939284,0.004680366783331533,0.0006385558896519815,0.0006385558896519815,0.0015311040261152618,0.0011384040027458081,0.0038049865650441332,0.00025399224681129826,0.00088441175593451,0.0,0.0,0.0,0.0,0.0,0.0,0.00039248818774344874,0.0,0.0006385558896519815,0.0006385558896519815,0.0,0.0005079844936225971,0.00018369786233240148,0.0,0.00025399224681129826,0.00039248818774344874,0.0,0.004058978811855431,0.0014413564477085594,0.002276808005491617,0.0,0.0,0.0006385558896519815,0.0,0.004184339293918791,0.006220502347093906,0.0,0.004312971058666731,0.004322835234850942,0.0049774520499344605,0.013409890767633116,0.006246427448709654,0.011842298872875951,0.014702639801116605,0.013513042663766475,0.04535717358000621,0.026493948166396695,0.029359316597843278,0.02701052954289884,0.041142806067483356,0.027657382113639915,0.042068555990455524,0.03481693097380197,0.040781426838223146,0.05493814083562705,0.043768198333941515,0.042886549202272486,0.04229691038009044,0.03155395106977633,0.05591296356461168,0.0348551128876867,0.04041892155736961,0.060201483720626656,0.03012003016352263,0.03289236601297893,0.03611057048047099,0.05622069612203885,0.0555571687551199,0.05420473950493106,0.03621769619702964,0.046287487626452316,0.04105692197630637,0.05149468364755479,0.03449568383628794,0.03267866203992403,0.04963398346353734,0.04414498520950548,0.040789195201115715,0.04047002069949423,0.04721047763273755,0.05282883635192316,0.061170325859157076,0.024706378523025308,0.060716884442186925,0.026814081446200944,0.03790696136528222,0.04555454469330566,0.044731606175830364,0.04610852449588352,0.03803241252550854,0.0380585925934318,0.056647000769483584,0.0560841529007051,0.038123810309724684,0.04452302567666404,0.05343809506359623,0.06202258127863055,0.0647931107402672,0.0616650416240156,0.05530483853483262,0.056742142031002495,0.044784794158396375,0.06828102952426585,0.05040478828394301,0.06818704593345656,0.054108159670398996,0.049827734133847355,0.07958931063733722,0.06562995312728437,0.05575435870430713,0.04315871142134179,0.03615191631670746,0.048047110065062876,0.03442789044288642,0.04727237056732919,0.04590907743237478,0.0279288689721334,0.03651575052898232,0.056604005901407226,0.0484307348830032,0.021781762045991054,0.031223141732766555,0.024113813525528674,0.02186735942982918,0.02337845278192015,0.03495853193879103,0.02626120783213405,0.011251080863331382,0.02488483704652578,0.014667549353009271,0.01584861802036189,0.008870749629753451,0.013192752226067295,0.01932581165840614,0.01188692312204662,0.0031927794482599077,0.000830178296887149,0.0015390285710180278,0.006158344343143779,0.005835938704253222,0.013375617449862591,0.007863965376899564,1
9,4282,0.011922754161305442,0.001200903297325702,0.0042032436206949275,0.0061926168905417035,0.004945891146638634,0.000580096986881249,0.000580096986881249,0.0014618976194392713,0.0014173383306463022,0.0,0.00028941774960002727,0.0011279205810462748,0.0,0.0,1.2285896076744456e-05,0.0,0.0,0.0,0.000633092206521198,0.0,0.000580096986881249,0.000580096986881249,0.0,0.0005788354992000545,0.002177384875680917,0.0,0.00028941774960002727,0.000608520414367708,0.0,0.00028941774960002727,0.001200903297325702,0.002846962557369349,0.0,0.0,0.000580096986881249,0.0,0.00483337346650135,0.002577532304408801,1.2285896076744456e-05,0.0005788354992000545,0.005177047923422521,0.005804294346748514,0.007985529187659195,0.0072351800611527555,0.014441641749887194,0.010369938433322897,0.022692332821645733,0.01740650842955018,0.017461293964371485,0.03406804223953563,0.02727158979416424,0.027897256033436815,0.027144988357096087,0.03116414569921752,0.03400169592314584,0.0338917205299887,0.03417993474842093,0.047065015338589145,0.04411567190496307,0.044084276256917146,0.050254656233401127,0.03309893791099261,0.037468595472027924,0.033795618140225935,0.0515024767547065,0.042814330676724015,0.03267850971079659,0.03300199116829418,0.035466928116362914,0.049496528474197866,0.035267583721153184,0.04014411157438026,0.04230686080853925,0.033326474620839895,0.04527040216843807,0.041694858436538404,0.03046842549309522,0.03281057717232417,0.04243045975396929,0.037890355672400934,0.03287164620558985,0.037184051306854614,0.04252493288281046,0.03583718090686685,0.03495495265490141,0.04415157799418001,0.029094810912864914,0.028433219916826374,0.040187146560263266,0.03686983964847777,0.03254123865807259,0.036454656219736994,0.03951836052130376,0.055865514936598956,0.04004420080086386,0.038686220534607914,0.037616693381302906,0.04504840643700942,0.04686879891475691,0.03838177244101414,0.048564301143861996,0.052263765067732885,0.057200692100093105,0.03649853405086779,0.04949577418822717,0.045228589877731075,0.0521254265177746,0.041200392179234574,0.03962479099000476,0.051214060208476304,0.045155915542431674,0.03759537722469284,0.04451724101201276,0.03966012373125631,0.04225379189697162,0.029543008818600697,0.041116470512432245,0.03856913954067757,0.030240680966291903,0.030953271364004966,0.02264560011872923,0.021661947437414637,0.015445196469968621,0.031061344749226148,0.020244090139112884,0.018420834194571436,0.016303621295868168,0.0192448230995104,0.013128307900400054,0.010607093623464018,0.017017847064428618,0.007021333505380727,0.010360173842505338,0.013640467477657936,0.010389046515188887,0.008058872351056666,0.006289797515808418,0.0029373426226364818,0.0030998948318021417,0.0018165964847559916,0.004219379482001438,0.002311424859281069,0.004174820193208468,0.00028941774960002727,0
