,cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23,h/w
0,4263,0.0058688744195898885,0.001497400477739469,0.0012674059129186236,0.001138865942005263,0.0020180199025612564,0.0010921714948690013,0.002690902243921234,0.01702331314024756,0.0459989125712322,0.059961982705026506,0.06367785870176582,0.060006245651886,0.06150270398599114,0.059906045267996456,0.06422939345156946,0.0633920752729468,0.06884661760167216,0.06587727832694268,0.05430809265804923,0.06166003069029013,0.05271860958457496,0.049531726533993035,0.03242304197361574,0.02236923044321062,1
1,4264,0.007252827862125412,0.0010890243112133536,0.0021786076933017406,0.0005137602101781059,0.003000850186292032,0.0,0.005427023532770377,0.022029301847921935,0.05958471737554598,0.051513751415004826,0.06725643113923693,0.07219491694107781,0.0678238709592902,0.0611061666175164,0.06052223736161916,0.06995472476288689,0.07436807059799405,0.062091843905764256,0.05834760600430858,0.06472253505125182,0.048647441058111064,0.04707236216547254,0.03199745927731985,0.025250329799209454,1
2,4265,0.009277566212439687,0.0017998398713678825,0.0015536470975663185,0.0019088157815096247,0.002957467841600776,0.0014369733898987895,0.005258324500832527,0.03142907191424524,0.0792434595954298,0.06953661485238787,0.08762169577056103,0.09274410978967122,0.0832944260553537,0.08686932361763049,0.07819433576339932,0.07711560583575225,0.09864044717561186,0.07076707266143545,0.08017649363792402,0.0811032606457677,0.055676830027105294,0.04804862120968165,0.02595111399207304,0.021806976542591488,1
3,4266,0.01593775847505853,0.004509453446281879,0.0024385553794103645,0.0034076221978198732,0.0010316586613987305,0.005991801547754534,0.007945702108769562,0.02932656725106188,0.0993482526813051,0.08883208179465124,0.1142630318654677,0.09840542700420915,0.08217333134830082,0.09205339127584666,0.0926894572481564,0.10419891522846485,0.10834552122080021,0.10342545911013902,0.08776563300596966,0.09190784645959428,0.07198795604537053,0.06423389973130063,0.043402133626567724,0.029789180231418532,1
4,4267,0.018991936296155833,0.005415253889769257,0.003166389172639335,0.003663967458892308,1.774486393253956e-05,0.008038005908642535,0.009156628516468262,0.026613511809356415,0.10511217473130774,0.09275003288468599,0.12242539760519154,0.09632383979783873,0.07739663664196432,0.0908445061648365,0.09670496813668393,0.11616712568337381,0.10669191683453398,0.11592655973808981,0.0871592949474038,0.09528271016447871,0.07793408209780987,0.07239246519845609,0.04988943354450613,0.03174572903359865,0
5,4268,0.013701581184261262,0.004446272989317093,0.003307291619385786,0.001324330510257501,0.001440157220509881,0.003411839561986059,0.005511976244081397,0.024859484297395974,0.08551469282817262,0.08663787884099931,0.08869690605080897,0.08002512901454492,0.07593568280195219,0.09556202790930288,0.08761030495331709,0.09093635297925975,0.0991977304715905,0.10380031712891667,0.06689708418108482,0.08678888854544836,0.07559194092889296,0.06592891597718113,0.04742558913026403,0.028542798521840478,1
6,4269,0.012189683380239234,0.004407675837289987,0.0038756343937274163,0.0006145754251717711,0.0020968567775162795,0.0018769644805789383,0.004688937322741838,0.02511254362270249,0.08340372659158152,0.08636067562230292,0.0746956277737024,0.07528226047511821,0.07326748082289547,0.09402526925742812,0.08713259327109162,0.08326452387446849,0.09669282439114975,0.10025616074577387,0.062096101247591254,0.08466021932358998,0.07610551539035532,0.06661091652961273,0.047976750976908074,0.027296103873888138,0
7,4270,0.006300735636696242,0.0006801433643898527,0.00046354102412042613,0.0004958319046759676,0.0017608578902738108,0.0005026252207985378,0.0023887143289351774,0.012084234965254336,0.037081108591098234,0.037479367510652846,0.03978407366462269,0.030531271757793535,0.028777757521932616,0.030744885446980143,0.031223982608387463,0.03604329268746815,0.04385125972318403,0.036640246261767394,0.03740359361167829,0.0448054843776734,0.033591208850101625,0.03810664634772101,0.0222381473417976,0.01329217673110972,0
8,4271,0.00438180968889176,0.000842260346067439,0.0004412680273546568,0.0007463918323678128,0.0008370349345771921,0.0005097557568991749,0.003449592801553506,0.012539392583871635,0.03681902185409228,0.03301903496421765,0.03243124780410714,0.03040974019422043,0.027829201366736042,0.026888931021549455,0.029939406219916052,0.02815729640011565,0.0405552269022571,0.031632463046788746,0.03686854496669369,0.04068975353388539,0.02852440779003615,0.03564619079134165,0.02089638247184303,0.011202272546033516,0
9,4272,0.003833811573243218,0.0005436816852086884,0.00029853456955466465,0.0004510760934589848,3.695981377479489e-05,0.0002722884446830017,0.0022076354738197078,0.007942975170025702,0.02124464989811393,0.019269920997058442,0.023929055062844862,0.020801733854009234,0.019126160567719798,0.02138075433498902,0.020273476187725598,0.02210692464902074,0.02838360416216147,0.01906466358119848,0.024028299694292966,0.027909722703476234,0.018465267688348726,0.017202097426850832,0.01240727671789994,0.009007437526779514,1
10,4273,0.0033663271373676846,0.0009418038494214601,0.00031711846777913766,0.0005829572420760052,0.0036295858010103586,0.007187897891367642,0.008122833492102239,0.01189668743678424,0.0185330819991629,0.020671659790157004,0.022530424151113067,0.017184677585286683,0.014889362707414831,0.017063275454626776,0.013400592842107857,0.017444075947752196,0.019525628752254377,0.01304102312354261,0.016258164881561024,0.017880807725457644,0.014096825412023919,0.011217887334115191,0.007442470234250449,0.008213396511822119,0
11,4274,0.0015872901200330073,0.0013348092092564262,0.0007152690458064265,0.0015448216307774906,0.007247199426250709,0.016521881466705426,0.01743533464959126,0.022692906833499067,0.032228113796036156,0.03208228086223974,0.02599676640066232,0.02077457900780021,0.017852429947231897,0.014884251498346627,0.016279085342602848,0.01968712141381478,0.011929729518009956,0.013852691976393121,0.011855031782891464,0.010364585344170712,0.00585112964333629,0.005749989696433959,0.0020191943677810215,0.0031175452952298516,0
12,4275,0.0024673006594439916,0.0015043791571775669,0.0007990488729374758,0.0013019593351390685,0.004112790563816741,0.009601569932573236,0.011687411331174046,0.019630951297655852,0.033006704599963986,0.03057892230544918,0.026947959656784218,0.02291176888169614,0.020734941937619496,0.02005439250197445,0.022367791375537956,0.024271323621043003,0.016456388404799318,0.022167517308359263,0.01628739505898133,0.015646963177353097,0.008647861223444346,0.00884871761050176,0.003984736147174802,0.0037323721260143893,0
13,4276,0.003841167898513182,0.0029054414219779074,0.0014398499683044629,0.0008648226963126457,0.0021590662516109676,0.001314104716089646,0.0031281433459215678,0.008811296376545973,0.025035799940644008,0.020048077378128887,0.02655452540549309,0.0248469821534823,0.02192880586458763,0.02548234870950048,0.027603489866005363,0.027247762606734404,0.022806802340253594,0.030846829941863545,0.018267922763467188,0.02538955209281728,0.020053907764269987,0.01863832518439397,0.01143321772939543,0.005485252454242126,1
14,4277,0.004070744177923727,0.0035871828897009943,0.00177100471801078,0.0009558292130256076,0.002868963476336119,0.0014408663385076371,0.003567547837379869,0.008598548740107093,0.028427256564377196,0.02240558385576001,0.031040194358610218,0.029011944788617586,0.025788780368679307,0.02858485031749414,0.033086153975714405,0.03263525360787249,0.027097334688047776,0.03459054548353304,0.020361613410569624,0.030303815730183516,0.026236023226778385,0.021696668633901187,0.014066461640118318,0.006268137531833702,1
15,4278,0.003989169425880498,0.0034767290246247836,0.0017532934524673955,0.0009395273917591376,0.0028012903343267006,0.0014124695222917536,0.0035316927389787613,0.008507717159118322,0.028116967983891114,0.022181316291879798,0.030592560193183075,0.028609722360439904,0.025477912434341814,0.0282208402916373,0.03256690065702048,0.032052366834188266,0.0267400796767325,0.03405724512506888,0.020058491791559312,0.029938662305561362,0.02589857744733048,0.021298446505457255,0.013909774805495682,0.006216355916076817,1
16,4279,0.004654032043321823,0.001819283430493945,0.0021102257458205133,0.0006182072915400117,0.0014274031719915914,0.0009981859540028517,0.002694001127974066,0.008100303324362627,0.02554070090818715,0.021579389078466366,0.027927092380643528,0.026169990849259025,0.023940060365053396,0.029367556057590557,0.028935191967963198,0.02812099282854756,0.028197765979765553,0.02778551331354604,0.01807935885471895,0.02589357328208224,0.0175728990502647,0.018227659495262154,0.013153340126193437,0.0077526655050259696,1
17,4280,0.006848780930249695,0.000597763003115887,0.0024872469513899324,0.00036491981790505847,0.0006195869508051672,0.0012764011353921243,0.0020026463610993573,0.008561805577142794,0.027098264179788677,0.020064323498864535,0.025031434370041027,0.022963131696759155,0.022692681694417086,0.029979705833704805,0.032548084906134214,0.03049265392487417,0.02907190362396812,0.023543050313369826,0.020365381730235617,0.02684128372842735,0.017203130656184975,0.015809811375648464,0.012722774746036452,0.010694954272006634,1
18,4281,0.0053062662442008674,0.0006569031792437204,0.001948464456641201,0.0004463320961711576,0.0005360785815052974,0.0010700559465169613,0.0019448991683111646,0.009899011282844828,0.025275024504046544,0.018508177319993636,0.024717739047417753,0.021204406007575654,0.023189567722801053,0.02687853217323873,0.028430711333934315,0.026755002847144348,0.026419820674395786,0.02205918559278869,0.019547639867997978,0.02364356848687236,0.015904330061078296,0.01303556861671236,0.01060500320111752,0.009372900721377473,1
19,4282,0.0019190412692479779,0.0010379617196789668,0.000950929115153005,0.0006499085898595572,0.0008542943420317326,0.000638156550179256,0.0021613029109039845,0.010156536437749478,0.016601122467031066,0.016466378495091125,0.021869202652957352,0.017875449987678323,0.0191988532464949,0.0208710083612593,0.018514227428076287,0.016862128524236485,0.019330699814513054,0.019072172329477066,0.01399773527724836,0.01740098159865312,0.011300804120133921,0.009725501593618874,0.0061239636099898265,0.0071613831114777675,0
20,4363,0.013448462190688034,0.0022884951719410727,0.0021113974045896136,0.0021060740048255725,0.0006464848336507241,0.0026293746750833116,0.0038370329872547803,0.0269323257621556,0.08219422243033701,0.07919157663988312,0.09139350001925718,0.07076789282449997,0.08998431185752685,0.08291765768514792,0.09457392346267811,0.07561125432819077,0.08604652324509446,0.08397518664092692,0.07470102913796184,0.10765649471095763,0.09159610216989929,0.09900371314591304,0.06259786095394948,0.052817480814590416,1
21,4364,0.009085783536896212,0.0017114250411994947,0.003117395754457377,0.0008918771015267185,0.0023033561463905038,0.0006672524627183141,0.007872583518063065,0.02810985174297714,0.07742989280011146,0.06644054485891983,0.08722334632862105,0.08995647560889376,0.08305405054117775,0.07044972939028012,0.07489438645967499,0.0805907595832479,0.0859847537704101,0.0774840001446394,0.07223897251727664,0.0828315803082841,0.06784136023643081,0.06577161035615975,0.05230677654822354,0.04091446956604718,1
22,4365,0.018431282284126767,0.005917147149405866,0.002676550472644901,0.002888999920487177,0.0047072569693948855,0.0018595653561160014,0.005429038314157694,0.03225999772464848,0.08796158519743918,0.08571202192477874,0.11793144643534899,0.09307821853949744,0.09289464781046847,0.09987697013382325,0.09455764735016974,0.11658033864357645,0.12330157760607002,0.10964536785144087,0.09635727597571336,0.11768624344900425,0.07711755066357576,0.08751937545132335,0.051477916321462876,0.047504920929039615,1
23,4366,0.03292710544246275,0.0145526583888877,0.004200645685673476,0.007494437813090246,0.008312893543712672,0.004825528862671039,0.007665247308223744,0.05207296139391294,0.1531987248940941,0.1607749415472559,0.21793527018745934,0.15118028485861154,0.15522304917818106,0.1684695485473717,0.14850327966129528,0.199561318816157,0.21751264822022412,0.2095715649429078,0.1591506783284674,0.19861053961936478,0.13189812868397519,0.1506276157488123,0.09151581214623873,0.09156633338849333,1
24,4367,0.006903285770549379,0.004854655141861383,0.002638162061050596,0.001915570882277154,0.0007219009390865837,0.002528638280525252,0.006026013450906599,0.029230215071487896,0.07617080987123843,0.09072798722807844,0.13035087259465172,0.12228039258171712,0.142459864295329,0.1304451833823174,0.13573555930423659,0.11493168097803469,0.15259074604734535,0.17974447877547173,0.10326966505299229,0.11354324190951913,0.08420190786984857,0.044606792053533934,0.039868754604877855,0.02167113091303166,0
25,4368,0.0072935891600993934,0.0019133268272971899,0.00225320445779567,0.0005205746238192554,0.000849994217041998,0.0017092951312739086,0.0038678667179218875,0.01955883062882409,0.07228064930888672,0.08563857244869039,0.09579169030909075,0.09511635867557831,0.08622325147578022,0.10071838964444305,0.0922631468832992,0.09765150445874905,0.10748384001986584,0.10937211177847055,0.07008369883475238,0.08366635914851316,0.07519317182213707,0.04791139235414285,0.034948521518872296,0.028194245302078275,0
26,4369,0.022699928198448356,0.008348129108817128,0.004106813661316316,0.0024555351107331184,0.0023130287851441667,0.0014364135534245073,0.005742802287991093,0.03091982051595345,0.08792162340154178,0.09876769938729268,0.09561932810647561,0.08467531938857936,0.07869209008646047,0.09299698582422589,0.08674085980356806,0.08741971865094607,0.09340349707473457,0.09702060954946007,0.07615915747048586,0.101260870823221,0.07725526420524997,0.08420916320838225,0.06250487008869708,0.02875558214325268,1
27,4370,0.022109100792059955,0.00618493792618229,0.0018667850110322779,0.0024094804543747235,0.002886728192767804,0.0006555163066921476,0.0037954241515798376,0.023603145308199167,0.0570322727599939,0.06667990044090033,0.07767417566080834,0.056105048123042005,0.050846588305667594,0.054566932828401894,0.05111139043830279,0.060114085862470946,0.0602687845704598,0.05918159106143154,0.06370459319533957,0.08116694030295543,0.05640879136524038,0.06909214203282053,0.04940763153080276,0.019556636440067648,1
28,4371,0.008798924984891477,0.0010173130592461884,0.0007331946367421802,0.0006210584900281044,0.0013257595528509277,0.0007312874377864059,0.00219987872113885,0.012162275429759695,0.031579054039519945,0.034709149537679465,0.041299234635526746,0.037603469484052035,0.03263161582778673,0.0350002596361108,0.03385478466743701,0.03520965873270869,0.044716556881327835,0.036886104368888256,0.03239317502616238,0.04317017990687373,0.03979241134140629,0.02930697548787785,0.02033237183313838,0.015498698076630521,0
29,4372,0.008453183548918993,0.0011737555158859835,0.000978184931586979,0.0007067091388295904,0.0009758772020796137,0.0011143630024516365,0.0030116359004445344,0.012068968714925984,0.030021185183150285,0.03418490067757115,0.0403066892534091,0.040088179322162916,0.034039435793690884,0.037638657749360725,0.034140050162805184,0.03197554566337084,0.04158579214044753,0.03415019977942618,0.030762746282872174,0.03882501930482472,0.038612382920583,0.024281944836431854,0.01798883738251688,0.014858704063778238,1
30,4373,0.0020744650937690773,0.001329987502440213,0.0006250073434268153,0.0013947844178767953,0.007057461635539279,0.01557146505194561,0.01604381284395938,0.018907828622441294,0.026349577346402173,0.02517969038723508,0.022266588398056786,0.018172454247573425,0.012819477103674572,0.011570680372239482,0.010330758271218132,0.013956871902063489,0.011779356108238999,0.008148170801190454,0.009133938859211134,0.01094474194818605,0.008360399591370075,0.006736900509664401,0.0038297397804780762,0.005383322928992968,0
31,4374,0.0011126119949612051,0.0016805757040384217,0.0008275752151569659,0.0017683410787156138,0.0072444765962294076,0.01660486991885628,0.017664957215485482,0.02112970171916743,0.03250647008863579,0.02629843673354348,0.021341008227977697,0.01880384680056845,0.01202131373399332,0.00936494933987518,0.010173428832901442,0.01396994034623654,0.007711908760092511,0.007022949467061716,0.006011820717174351,0.007173272792515731,0.00466902434109629,0.004165411200040581,0.0010072262821114175,0.0029474134922295885,0
32,4375,0.0012446168070316586,0.0016761926199751146,0.0007781860718174483,0.00156379886798685,0.006233662276709687,0.01379728834990354,0.015356135781682021,0.01944683789385228,0.0311803904726121,0.024765534630131987,0.02107734339709981,0.018849600038854858,0.012506274083259671,0.010814576998459469,0.011217148939110494,0.01462944940485475,0.0077584072639416135,0.008039700693266056,0.00672469920060999,0.008247013937089742,0.005686706755560011,0.005200897170903465,0.0016738298963019137,0.003205239461488988,0
33,4376,0.0036364625191993532,0.002541280968541565,0.001340146127717356,0.0006989016505140902,0.0025775675566924506,0.002006313894061725,0.003703314954317526,0.008582014845482704,0.021891745511220573,0.01806847892447023,0.023829663259408235,0.021930782274985263,0.01982670292995451,0.02243873683183649,0.02115428434595555,0.021116236424341794,0.01655718796300764,0.024937064065828237,0.015710058662022068,0.02141579903806118,0.016596253548552105,0.01718990937780176,0.012625827472873321,0.0069403269316683615,0
34,4377,0.00429976985645971,0.003197616544694098,0.00177100471801078,0.0008584376267738838,0.0024463977268436347,0.0013650077676065102,0.0032446312713776872,0.008461983808941352,0.025355322380945615,0.02018065350132422,0.028173273355044028,0.026108730546065936,0.023742836725850817,0.02658659244247021,0.027222108016393725,0.026443146659608594,0.022092603341629265,0.031589754532013674,0.01877434363350308,0.02694220834647147,0.021700587740485416,0.0206987533786761,0.015063018699730321,0.007404294374079431,0
35,4378,0.004470584284131843,0.0032872235436334535,0.00177100471801078,0.0008808393765087225,0.002416736696437914,0.001360394799046729,0.003217344175281599,0.008242266216772244,0.026776481113070256,0.024206639885441004,0.0355916480856864,0.035341212093475315,0.033479534173392375,0.036924082397271976,0.03954097027218869,0.036437433718395,0.032953810831674646,0.038577319343100255,0.023829812674908378,0.03206082294232538,0.023298542773467677,0.0271645627719242,0.018261800603173152,0.006441631049289561,0
