,cellid,callout0,callout10,callout20,callout30,callout40,callout50,callout60,callout70,callout80,callout90,callout100,callout110,callout120,callout130,callout140,callout150,callout160,callout170,callout180,callout190,callout200,callout210,callout220,callout230,callout240,callout250,callout260,callout270,callout280,callout290,callout300,callout310,callout320,callout330,callout340,callout350,callout360,callout370,callout380,callout390,callout400,callout410,callout420,callout430,callout440,callout450,callout460,callout470,callout480,callout490,callout500,callout510,callout520,callout530,callout540,callout550,callout560,callout570,callout580,callout590,callout600,callout610,callout620,callout630,callout640,callout650,callout660,callout670,callout680,callout690,callout700,callout710,callout720,callout730,callout740,callout750,callout760,callout770,callout780,callout790,callout800,callout810,callout820,callout830,callout840,callout850,callout860,callout870,callout880,callout890,callout900,callout910,callout920,callout930,callout940,callout950,callout960,callout970,callout980,callout990,callout1000,callout1010,callout1020,callout1030,callout1040,callout1050,callout1060,callout1070,callout1080,callout1090,callout1100,callout1110,callout1120,callout1130,callout1140,callout1150,callout1160,callout1170,callout1180,callout1190,callout1200,callout1210,callout1220,callout1230,callout1240,callout1250,callout1260,callout1270,callout1280,callout1290,callout1300,callout1310,callout1320,callout1330,callout1340,callout1350,callout1360,callout1370,callout1380,callout1390,callout1400,callout1410,callout1420,callout1430
0,4263,0.00972386809039345,0.0013318106801773056,0.010683969419733728,0.0012807130588717022,0.0023150171176787343,2.5548810652801658e-05,0.002469331580455597,0.001907257746093958,0.0019194333251917463,0.0007153666982784494,0.00439949397903048,0.0008686595621952603,0.0,0.0006131714556672424,0.0003832321597920262,0.0033789880586330605,0.0014818310178625028,0.0010475012367648728,0.0028426794605908566,0.0024559583489005836,0.0014307333965568995,0.0013796357752512956,0.00399564846619855,0.001417536218599058,0.0009453059941536653,0.0011241476687232782,0.003331379389225704,0.0007409155089312511,0.0005876226450144407,0.0007409155089312511,0.0013796357752512956,0.001354086964598494,0.0003065857278336212,0.0030751238760182886,0.0,0.0,0.008680613043145562,0.0015996504194002838,2.5548810652801658e-05,0.00284595198682247,0.006352860152316713,0.00318797080496566,0.007624710530391701,0.0073401846613126345,0.01814239838943874,0.017838225369871768,0.023020838279022713,0.0315500083638271,0.026711881625857525,0.02680733760751964,0.04130227097829282,0.04887888377700717,0.06815134292987239,0.06234109795747665,0.05491772798323122,0.08955812986038143,0.08561818341089814,0.08161030914001288,0.09004059329389004,0.09218597133583217,0.0775243401935329,0.10997914504931566,0.0929374960784012,0.11850978236364076,0.08180593104331013,0.0650047382761951,0.08197697306477968,0.08644805842878724,0.08155267204876096,0.09384017831218969,0.07585751736427711,0.09055658950690314,0.0862721881586189,0.08360069487283893,0.07422663998531569,0.08526005132113178,0.06815407841091599,0.08745209098267259,0.06393492233351591,0.07989595975863995,0.08018821401055501,0.07195742497965665,0.05379980301485167,0.0587907564474798,0.09057321498564026,0.09451016365553075,0.08714625952952756,0.07416014095897357,0.07529974483423954,0.08561392461156997,0.0886979464100361,0.08111868101042669,0.1087681104597695,0.076224840408262,0.08344074891514751,0.07686075748956653,0.10300242507689533,0.12110471870209696,0.10643982822772088,0.1000736178125664,0.0955869382795558,0.10854949836264861,0.08851542217812282,0.09188281723369611,0.11718226046139327,0.09868787443489373,0.12390410834962097,0.11388426019343642,0.11677028777211625,0.08543981793893302,0.09619209192385823,0.10978435549729468,0.10557482926977534,0.09867917175891902,0.09208609362499706,0.07289136509220051,0.11642299542942774,0.07235750019664997,0.06743874531550124,0.08260856076364477,0.05608263850939277,0.08804809943537183,0.05482804354557135,0.04524060864772274,0.059851987859392074,0.045878728861862124,0.055799132236658805,0.06066031580371808,0.033965196832791616,0.022909826899173064,0.04186414243016481,0.03824727816225021,0.03199046417248817,0.02876433263329577,0.03902936739229735,0.03446470680847362,0.028807535436164274,0.023027410411914917,0.01822848197701856,0.015721705021729225,0.010502606655625496,0.02505633893640152,0.005458475725871478,0.005122852235486809
1,4264,0.001549822042377063,0.005073869389993462,0.0033396946501493864,0.0010258058231690896,0.09000688421798379,0.0035627405181658206,0.07102226402334486,0.008827072215473701,0.07183145191976867,0.08354547929743522,0.07388306356610684,0.09896872542691329,0.0,0.07134612887111012,0.041131437894458237,0.0822077160630645,0.17236646594436156,0.15466446772346593,0.19298779308838782,0.15463619540142523,0.16298773530219413,0.16857520006288687,0.1262730999760504,0.11339716617932102,0.09899561283072453,0.11572834987253255,0.05293051918445406,0.08075174691708883,0.06553013874710845,0.08075174691708883,0.16437115779046166,0.17116729448373558,0.03782549506164208,0.10179275676547543,0.0,0.0010258058231690896,0.2128405898900379,0.00020575100178522467,0.0025369346949967314,0.003575979557167393,0.006707917033771151,0.007190984376688202,0.01386867968624766,0.009039100726982658,0.012401045600880694,0.01005492122178952,0.014612602944859124,0.04111888186534888,0.04690707838823711,0.039164911206158406,0.05111951176448465,0.0473010787236586,0.053139700612733695,0.05761641661424608,0.14228280000523016,0.192558129412925,0.17061971556635452,0.14987722930730699,0.10881412799055429,0.09681995924952828,0.09141749929555408,0.1353525765168595,0.09793832743220754,0.1404544511310954,0.0895397327404442,0.10550385129900186,0.11083513102703775,0.1184191002712715,0.1277155985862759,0.14234486188477558,0.09535559859201753,0.19757232174197167,0.17287836518735125,0.1011641112672685,0.10841040429631764,0.14590071431280158,0.09318715246914525,0.12650975710681325,0.08469082564323487,0.09222633927468137,0.07150253839671895,0.07182042278442587,0.07653653145532259,0.07726692489100938,0.13730187932467403,0.0800629661823992,0.10010998408643881,0.08238154670234761,0.08212127849580017,0.07383336037354642,0.10771100563909419,0.1280064105371992,0.13719458148264665,0.08394518878168773,0.07895664438079066,0.08889805338204476,0.10940124052969641,0.09172207813739072,0.14336125680228765,0.10625731521244781,0.08351368384209608,0.10165653764955486,0.11162793395359395,0.09120098180106549,0.12169814624830867,0.09334411606588866,0.11662504840536081,0.10161664599201879,0.0954437729565047,0.08904607749382976,0.08863605378718693,0.10299281514066232,0.09672516144365577,0.10547036695469056,0.08402667062292271,0.09235678687819165,0.0849566930344024,0.06204334486267883,0.0670543486498958,0.07230493401481082,0.05679967282127028,0.05472025009518205,0.08707130715648567,0.046713292038073444,0.06977614929743958,0.0363716587629703,0.05329175382475944,0.036703874330473105,0.02817929577964573,0.02498063662228053,0.029704033115585095,0.026719698673147226,0.014134368421294332,0.028141578205305415,0.04406307769522039,0.014654144775169103,0.04261575817300999,0.02845495928456988,0.01245404243826154,0.01149320319214421,0.013404601200301137,0.003965231336989195,0.005699406076833271,0.0
2,4265,0.0,0.006563701194776443,0.005029965838875613,0.010620228413965899,0.15373133117445464,0.008859538934903276,0.11100963692952455,0.007324825252855014,0.09746184455207348,0.12963072393187355,0.10866751817740451,0.12025421704677795,0.0,0.10537309334244106,0.06580993312246568,0.11020710608910587,0.23680783553939957,0.19945292752400204,0.23463452972849866,0.20667534003478016,0.23690039756338596,0.22828014050671583,0.17961815947360413,0.16293993377231966,0.14891453818853195,0.1662092101321326,0.08447730113680792,0.1339911494105096,0.11432519430133073,0.13394085246020868,0.22041517272834152,0.25296217702235424,0.049370989299414324,0.15854019544596898,2.514847515046857e-05,0.010620228413965899,0.28684155209312323,0.0,0.0032692763598129873,0.0040555488930420274,0.0032692763598129873,0.013889504773778889,0.014403520498000361,0.011618815508802527,0.025734296079595775,0.029004550765556202,0.018994916038105908,0.03822411968998977,0.06901381002375975,0.06922647973955535,0.05560733771926906,0.09725569782991045,0.09061529294338704,0.08423628079808691,0.21203989727573794,0.2869425364914091,0.25230929153735837,0.19938831944154012,0.17052682289911325,0.13311073145115462,0.12829187865072994,0.13718905372120108,0.1490036801928861,0.14292525360172179,0.1520518951758314,0.2102654967353041,0.14048607099767882,0.15424312307704857,0.18284645973925445,0.1821570451084677,0.16930619540637823,0.24635408402410197,0.2372491355620145,0.12301995864779845,0.13587332557736229,0.20110745878556194,0.15534442063012804,0.15354577920336435,0.11308460854162565,0.10902808132243623,0.08349531095070363,0.1204858575460795,0.11835633329571522,0.1710752719162444,0.19491688824054304,0.11818932141995338,0.1389607680218328,0.12562754404596085,0.1342737900931091,0.08556850769365314,0.135310288416664,0.181824622855051,0.14266322454278993,0.11350951760498895,0.09715378769650167,0.16165585932124615,0.13286813633912165,0.14272088553054021,0.17267760456812012,0.13692330265829752,0.09736735589413625,0.12349620042563227,0.13364757851889186,0.12134008695579541,0.11603983820773568,0.12538199186095927,0.0851432262285732,0.12228741602171228,0.12583837714426366,0.17080898769783945,0.13615620600961637,0.15150871503815172,0.127751078458194,0.11303734920348504,0.1481263792118457,0.157639960654089,0.08702002470866586,0.08920010860195071,0.10172840454473164,0.06205085137792784,0.06411641744258446,0.06413353404111945,0.09360048734778932,0.0548377640336071,0.0750131985440138,0.04545554240353075,0.048888672463654,0.03226601791727377,0.06959030299887332,0.04721221594428563,0.04988118433417003,0.03191000386605121,0.006613998145077381,0.030441708159162893,0.03339246394550368,0.03245450023653778,0.032397892788974786,0.01136021993520174,0.012405088042031564,0.008884687410053743,0.017183929608742345,0.005055114314026082,0.006563701194776443,0.01508989751662684
3,4266,0.0051153720611372385,0.003942603263274345,0.0028656832868387285,0.017092583813574466,0.06584211576019461,0.011731440523367971,0.03211170239317985,0.01003085658580046,0.04227567129789687,0.040796872698566466,0.044391174703524494,0.04907862930097109,0.00014661217521896814,0.028748930546547827,0.018370741759934205,0.05222786304573077,0.09165643532054975,0.08598842659250475,0.096068119062769,0.08968845385971463,0.12808672602002816,0.09421025000443156,0.0641071249444337,0.0632899513528547,0.05265845740816664,0.05542972967390713,0.036660048488704355,0.046615732125312385,0.042466626063971495,0.041954224613563997,0.06968735373376996,0.07516915326279945,0.021241559455193626,0.056361833449244045,0.0020895376365471494,0.008960152734685561,0.076613248539678,0.004420098579689947,0.005056291710585951,0.0008156725872556391,0.0010119935391391859,0.014478675302507264,0.027009114206175723,0.012168380713768313,0.022285924015350442,0.04057062878577235,0.03256776277487944,0.03790492547394944,0.10244439961693072,0.08716344398198278,0.11185491618225916,0.11827982877360221,0.1608529002418089,0.08624360575724119,0.17991238866252915,0.22931306194349818,0.20571214476700153,0.18574955666981396,0.18451358534223672,0.12640821577183997,0.18112411854837276,0.15537362912008695,0.1975465959957664,0.20062777748795757,0.16927949014414256,0.16531558645410965,0.1589477563726382,0.15239419852789918,0.19154784580023435,0.17403842063894953,0.1390799989630579,0.18167562565848805,0.1526067364733705,0.13356091275737933,0.155643363251801,0.16211749138421117,0.13770824675600854,0.1223477696110299,0.14025428520594407,0.14889494820801757,0.12317057148922993,0.1621196763219434,0.13987831908336895,0.11044166016860223,0.17209713602092744,0.14266510830524806,0.1454594781781473,0.13296730174513124,0.18047410780343556,0.1370112124473176,0.1764231629898667,0.14162508525003636,0.1580391460492432,0.15713238191348966,0.14640232604703093,0.19156420490509596,0.12743226296111976,0.14523506141880305,0.21264745634278354,0.15785474918930836,0.11773622348854691,0.1650624356703761,0.18261508042123786,0.1710608692110635,0.176022700377577,0.17840077109059957,0.15158795331668956,0.20346557228583198,0.16874791424618588,0.20079132638853414,0.15922660229920432,0.18366049331315137,0.13225286920583518,0.1449174693233297,0.1812642561274997,0.1764508994976478,0.12696548797973667,0.13697787239696993,0.13340218714232704,0.09605090067222954,0.08714965661662787,0.09469062187471344,0.08645685325096338,0.0705236075589287,0.08619401283602512,0.08211049411035669,0.08036791189099214,0.07444794202892199,0.05140844657999603,0.07618746955447518,0.08353627808614653,0.037940495204033114,0.015734543899985135,0.05411508404428237,0.04998757295502446,0.04078943962539975,0.031344343232272386,0.02489790698536313,0.028798075824934592,0.02232535525585988,0.013609846156695717,0.01359053912607377,0.008221859003686011,0.01521277668643642
4,4267,0.0068405901899377735,0.0027053660313864033,0.0,0.018676015942152648,0.028292078953457814,0.01385092712035011,5.2580092485742577e-05,0.013842163771602488,0.027379887457246344,0.00690809623509533,0.02327711594886204,0.03234843297328058,0.0,3.50533949904952e-05,2.6290046242871075e-05,0.04105230448837427,0.04793671142205018,0.05080306084516352,0.05476853826324031,0.05477730161198795,0.10267895963904763,0.05477730161198795,0.02788912767867003,0.03423800434467937,0.020565587313551445,0.020556823964803825,0.020556823964803825,0.012312665693943948,0.013742523821108917,0.005047415654762838,0.020565587313551445,0.006936987026161637,0.013689943728623175,0.01871983268589077,0.0027053660313864033,0.006849353538685398,0.005038652306015215,0.0068405901899377735,0.007001573581664713,4.046858488737251e-05,0.00016098339172693825,0.013689943728623175,0.03437269769016344,0.010572713620701028,0.017398377857966992,0.04228051386436544,0.03624194484468406,0.03412768456572396,0.11564278166248353,0.09172904721357855,0.13379225635088038,0.1197150003976687,0.19320892016233815,0.07495617935799642,0.1688892705405716,0.2056867472625235,0.18551003481655648,0.1830002191796694,0.1852257063455576,0.11191049217597368,0.19863772956207398,0.16778320259690674,0.2071657213987599,0.22794085065254657,0.16801270127320514,0.1283496880581131,0.16253688452634807,0.1405223816646171,0.19562950457686587,0.16463998922265963,0.11395945793304528,0.14661850147012592,0.12295225349431603,0.13835381457047993,0.15823407373803616,0.14425079764572507,0.1240739183277584,0.10549391109860681,0.14498080669494634,0.16338901707826767,0.13371349748620648,0.17312840934148588,0.1426541694164598,0.07288487762800133,0.15203183787540916,0.15475888281526007,0.13947048745732535,0.12802178819834395,0.1958537356598684,0.15781837401209994,0.1926351916544067,0.10963125010307238,0.17058654659665387,0.17371358201759693,0.16722266214210568,0.19658928964486247,0.11934976750994461,0.1340337549659683,0.2282839533141556,0.15284569756654165,0.1178980434814064,0.17729184034893858,0.2082300255263418,0.18884740148742496,0.19074376695221176,0.19874873360613857,0.17811188081019194,0.24024163127944265,0.17560903914375184,0.2048911990737962,0.15745541689489456,0.1845938070339392,0.1267773837067895,0.15531802181642862,0.1885011253846922,0.17420532547227513,0.1403213355123035,0.1537991450688227,0.13588329789328027,0.10692138344989459,0.09075844996017497,0.10199550017057431,0.07729595321085411,0.07840721555831157,0.0862527089826161,0.09747659193786844,0.0942592695089803,0.09447624926173917,0.03639089807211747,0.08391785977023722,0.09588316550151205,0.036045387577798696,0.015319123652438234,0.06553163481053945,0.06115604837772767,0.03968689929107097,0.031793112202513144,0.030815881780326147,0.03610609903625938,0.028906374315271946,0.007861184985390434,0.01670851319471583,0.009706939613051116,0.011841588356139063
5,4268,0.00954544718639808,0.004662148402351208,0.003792237193997492,0.0058206147402453355,0.006768138881161738,0.003553779408350811,0.0006278706508155514,0.0033695702708199976,0.016449919883194972,0.005609331305950949,0.008069971984450393,0.007859200471211117,9.710109342201958e-05,0.0,0.006902966267548978,0.008874827366027798,0.010240680651373409,0.010403283223153145,0.011938006326487262,0.01193800632648726,0.021944315681514448,0.011703635030141038,0.006320560107762961,0.007314771893838149,0.00438886313630289,0.00438886313630289,0.0046232344326491105,0.0020225308186733217,0.010121078538596232,0.005410315543204078,0.00438886313630289,0.005590858710068679,0.0031351989744737765,0.005351872147552892,0.0006062640850644736,0.001906615892052368,0.002216673173079116,0.0023251963259294027,0.0017944267685358706,0.0005737951504570798,0.00023437129634622125,0.0030230098509572787,0.007646244283606389,0.010321364379696291,0.011934967270017985,0.014439300795745104,0.023601390147600848,0.025617480913662904,0.0729060483891952,0.0528101020491754,0.08227910688977988,0.11695787114879382,0.08835871932613343,0.0970124815253604,0.09165359873476331,0.17153239904561146,0.10309563042195823,0.12155214417775329,0.1124768300208062,0.10500511208108598,0.14145591240603358,0.10812949408871267,0.13046112383233308,0.14614522559319312,0.10865372223513237,0.11223398590990007,0.10631586522103952,0.13175619059388388,0.11242223237506026,0.10670163322123949,0.09519099600220497,0.09382639372132753,0.10782705728270872,0.0856584560897716,0.1079686413373753,0.11617317258690503,0.0991300306097065,0.08288862424921706,0.10420786987554101,0.12574285907370436,0.09392596635371711,0.11565902231093296,0.10829027900572887,0.09802785100987563,0.1280382330373515,0.14536805780940087,0.10512828608852598,0.13763359873117662,0.11788919280291434,0.10299053657984672,0.11940080262409636,0.11115968241858791,0.13425490259478498,0.1214209517337311,0.12160793472280591,0.13378632060687806,0.12269735868035239,0.1333036826456081,0.09570761499225794,0.1633185803630142,0.15130635284654687,0.16127203416440544,0.13515565977921853,0.10654573897856233,0.1618289336942946,0.1330183244576144,0.1619344391485516,0.17432917277053014,0.14905030504892977,0.1204837136923392,0.14355995596361912,0.12689219484947567,0.13474983848654365,0.10972800943845047,0.11258654928755349,0.12246570040832278,0.1178308101541965,0.0956946023880479,0.10859794441664314,0.0873797939275693,0.10970713954549415,0.08806855864538328,0.09298598713437219,0.0646174112162637,0.0674253634622074,0.09588987913812416,0.06160023325498759,0.0820713214017357,0.029270374775199785,0.03627305626730915,0.0587545921689138,0.02992662344536846,0.035546049260345616,0.03261093268596098,0.029603070593906846,0.04690763270349429,0.027894778238187673,0.010668875549614392,0.020892825889066952,0.0121555412309012,0.027854123375461278,0.011456509115433593,0.01037866459606466,0.010601066415277994
6,4269,0.009590424438776038,0.00665653357186413,0.004086425324250043,0.00022628719684295061,8.019562605077553e-05,0.0006360018207081436,2.2286667706267345e-05,7.676023001379867e-05,0.014787382633246837,0.0054455320590200175,0.00542324539131375,0.0,7.276673681535279e-05,0.0,0.010700957308996794,0.0,0.000531390415100837,0.000531390415100837,6.933134077837637e-05,6.933134077837637e-05,0.000531390415100837,0.000531390415100837,0.00013866268155675275,0.0,0.0,0.0,6.933134077837637e-05,6.933134077837637e-05,0.00943690397874844,0.005350478654498397,0.0,0.005372765322204664,7.4288892354223045e-06,1.4857778470844609e-05,7.67602300137987e-05,7.67602300137987e-05,7.4288892354223045e-06,0.0013190483144883969,6.933134077837637e-05,0.0007523778345586294,0.0008190219663252723,0.0023629778730207803,0.0008917887031406251,0.010873634591274035,0.010966823614447471,0.009537908462863086,0.018750117194938364,0.026982793568099267,0.05638221880460317,0.046837662634987884,0.053897995761531495,0.12669915796973497,0.06732894556787018,0.10855442804443394,0.07457622582244212,0.1700872980321246,0.08014357067927402,0.10571866602402355,0.09709839148943719,0.100588430746807,0.12513921650683818,0.08176579367946668,0.09812013326507159,0.12134434705141121,0.09667121066357706,0.1094520623289031,0.08219206264001555,0.12020557930005117,0.0956589609672634,0.0877951145349838,0.08621495142228541,0.08109091180844862,0.10719894002182813,0.0665371994444105,0.08459597889877174,0.11672060361803745,0.09723230026267154,0.07128722543551028,0.0886434783601329,0.10883703545668484,0.0785990914114257,0.08557974489882132,0.09277302146582324,0.10636752202964911,0.10913090053519386,0.1421257676281367,0.10119199379115444,0.13618919428763532,0.0855837566757921,0.08565178458705269,0.09542271701370801,0.11990687151556041,0.12631787818298393,0.10191001789074301,0.093763579019683,0.1281494359016866,0.13298077767088895,0.12570426905214946,0.056087329034488154,0.15597200967547575,0.14930815684643167,0.1528141003834688,0.10856215242666943,0.07712036072774481,0.15440485130686762,0.11636672233137244,0.1557202197430368,0.14735871916233273,0.14491809978476433,0.09202256669877976,0.14123442874540174,0.1071563310607157,0.14158425409631994,0.09337942949150509,0.09055931823017971,0.12019722915665457,0.12209090023146979,0.07834985706985036,0.08886885785546444,0.08110738058552619,0.11161285086301573,0.07988143355420335,0.10438323583630514,0.06711087882288165,0.06314412701918085,0.09838107714820453,0.053508787019182984,0.09346922305757063,0.024930740112654046,0.020434600164538814,0.05461703449675861,0.026903040578493388,0.05112438681586469,0.01979329856644551,0.02603956711795928,0.05257278883158708,0.023584063212806775,0.0008737113999849637,0.014308858090535781,0.004207758889676376,0.03301828130273266,0.013043170669850184,0.008885612699222029,0.010853919671862921
7,4270,0.004385412308531892,0.003783725553541297,0.0001757619367002174,0.0053648687309205256,0.0013796354918085775,0.005730144825849597,0.003985233239111948,0.0,0.0006245962021396699,0.0016040526245283033,0.0016040526245283033,0.0,0.0013796354918085775,0.0,0.0004488342654394521,0.0,0.0018143968340839224,0.0018143968340839224,0.0,0.0,0.0018143968340839224,0.0018143968340839224,0.0,0.0,0.0,0.0,0.003985233239111948,0.0,0.004385412308531891,0.00022441713271972584,0.0,0.00022441713271972584,0.0,0.0,0.0,0.0,0.0,0.0034898231734752975,0.0,0.00489907083005002,0.009938536548621604,0.012483485572563669,0.010487098044630607,0.010703991712970618,0.012014141957432922,0.018151093207535163,0.01743474371417109,0.030902810774078773,0.01975704588439408,0.024023867274594757,0.050092745431907684,0.05959464061320056,0.04970544179156773,0.04966878007971506,0.06253786016859358,0.04519779052459554,0.05957589995433888,0.04399233766196701,0.05909246398908325,0.06941994567157009,0.057039900486639004,0.026557721979917473,0.031453190172029084,0.07549626077097943,0.048512113884469445,0.06322500787548818,0.05729240215808727,0.05698425019725352,0.060152643268115494,0.038406595771378574,0.057398549074111266,0.05720327265882212,0.04955058522580367,0.030487804974771108,0.039837088883928964,0.05258915903651741,0.07433792801833511,0.03443895772736323,0.033659356747023354,0.03676252843342626,0.050252154124673196,0.04055282018682469,0.042951855662827595,0.04280608100307458,0.029024028487717856,0.045950750418442154,0.051360878790779184,0.052257229844874124,0.033431093378722535,0.05057536054053826,0.04435361765440215,0.06306418297186987,0.05613901781279467,0.06865902930820031,0.042557113874360133,0.0644287977063098,0.05211048407142651,0.0430126459602631,0.0513180856012299,0.050269924179777124,0.04685827441595395,0.04058399496121323,0.06016981627095825,0.04364820073518636,0.04447084604258484,0.05617506227885862,0.08311995328540225,0.04091393017935441,0.05466047583717919,0.04590827483135291,0.05791232157256623,0.06242504734647747,0.057183659591433296,0.052073310772807815,0.04274951053259653,0.04009752791340146,0.06014059434237352,0.07399499707127692,0.03268970312193045,0.05050439466087724,0.048766954455224984,0.03980439913713228,0.029742980678008978,0.05155282912776762,0.035857461371113744,0.04150417775660796,0.034008161562538955,0.029336982427850565,0.01261974953886482,0.016063944746347474,0.019065043830730443,0.020322250314198657,0.018448654334118613,0.016855145659566924,0.0203726171675072,0.007155290095134667,0.01816784926031969,0.0017449115867376487,0.011670954562890285,0.004160995175812166,0.0031212107316976982,0.007567451107082596,0.014052135177473927,0.0071933384881685564
8,4271,0.002238368206644804,0.00638278609180118,0.0006564585008026281,0.003675189400346124,0.0014368211937013204,0.00408806135249548,0.002238368206644804,0.0,0.0,0.0014368211937013204,0.0014368211937013204,0.0,0.0014368211937013204,0.0,0.0,0.0,0.0032201759443452457,0.0032201759443452457,0.0,0.0,0.0032201759443452457,0.0032201759443452457,0.0,0.0,0.0,0.0,0.0015819097058421758,0.0006564585008026281,0.0015819097058421758,0.0,0.0,0.0006564585008026281,0.0,0.0,0.0,0.0,0.0,0.005012303293306609,0.0,0.0026071377118272883,0.00976900773209401,0.015784303083145854,0.009724905285127138,0.010838338185045997,0.01090467658025275,0.024131913914576336,0.014224559825338828,0.027649078538405383,0.017733703529737365,0.02743961257417312,0.05267634675083262,0.058205920048634424,0.062140644833320484,0.05832157618506192,0.0775786414957618,0.03708228625498957,0.06035335355285583,0.04054604874798808,0.05431280968225367,0.05982950234226196,0.05227646923253957,0.025805669962210585,0.04096891389340796,0.08106093131338557,0.05697682846939071,0.06670126483845171,0.059021612590182536,0.05370451782792344,0.06798422492169474,0.046151953634267155,0.06494938522598284,0.045081560222395435,0.04909314368110497,0.0359154512242402,0.04377378802642236,0.05064940545153541,0.07773348473421043,0.04325243617521473,0.03891754856651748,0.03663523554893914,0.046496214968061604,0.039100454955969324,0.043474313861174334,0.04660696709026804,0.030082991774018512,0.03640163086283172,0.031559140058567414,0.045311752921330994,0.03173123987506744,0.04704200549045255,0.038172360629132235,0.04564829328500308,0.049449886236831504,0.053791288864288064,0.04037804210892516,0.05811150385883446,0.07112044678557666,0.05316532315522117,0.05720171872666078,0.05945302319768179,0.05090760644485947,0.031554391137482346,0.07077057173008389,0.05334833133567471,0.04122180012592488,0.05034970415004934,0.07681756034927262,0.04532151897836346,0.058212431754528345,0.06377127724911284,0.07292898055556618,0.07126842274224049,0.065618540535782,0.059062145413944236,0.0386599741252929,0.043765015428104924,0.05376034981793547,0.06654467646240111,0.031438190268301705,0.05190816864342322,0.05329407573495558,0.036043381636465976,0.028839825154791863,0.054501443589466646,0.03721739290458457,0.03844058446799485,0.036379464414796565,0.02509609463629556,0.021485224518560758,0.018059052766635175,0.020450072819509862,0.020953879474082608,0.023950443925590956,0.014983965334430787,0.03495149763875904,0.009846548584799693,0.010280904806302001,0.00447552714906119,0.007106792252038976,0.0015819097058421758,0.0031626101474559335,0.012765572183602357,0.007908339264982462,0.004455552093244817
9,4272,0.003426078811949014,0.005139892946074521,0.003374108196451023,0.004862900005650334,0.0014368211937013204,0.0,0.003374108196451023,0.0,0.0,0.0014368211937013204,0.0014368211937013204,0.0,0.0014368211937013204,0.0,0.0,0.0,0.0016618435186275167,0.0016618435186275167,0.0,0.00019503083874419913,0.0016618435186275167,0.0016618435186275167,0.0,0.0,0.0,0.0,0.0,0.003374108196451023,0.0,0.0,0.0,0.003374108196451023,0.0,0.0,0.0,0.0,0.00019503083874419913,0.0,0.0,0.002598792463682085,0.0093464152961825,0.0115087246238584,0.01338202895356591,0.008013535333477161,0.004713376881840123,0.010240041695323283,0.012375969530079117,0.018850885455562606,0.015136222997235375,0.01263221261430714,0.0360369448100905,0.04148894998816123,0.036856867469719216,0.0300566804613192,0.04927543410392618,0.016631403529118446,0.03791091429041091,0.025724428648374997,0.04966731031307255,0.026794716750205914,0.020465004064672263,0.028102198487809087,0.033865187793164206,0.05282240570800757,0.04581626489319116,0.035933249584396455,0.038273564011799925,0.02410051479491524,0.04129170195483316,0.04042505060901408,0.03975751655461747,0.027386272167002516,0.036286335286338255,0.02215683906948178,0.02995260994461681,0.028237680661289066,0.04333447964488085,0.029635382862740155,0.03664004839913479,0.038015451288087726,0.028332494386216812,0.026772417437707748,0.04200555723053713,0.04362610709603689,0.022199001866509836,0.024608558653729854,0.016442094056165903,0.0332720829200656,0.01827463190638997,0.03968242261210527,0.050241823897866154,0.019485805570589564,0.02945963490363383,0.032893537770650995,0.035383261197947075,0.026289716696169127,0.06363295391678035,0.04221891467162908,0.04376642853589864,0.04445220411722136,0.05331349800568579,0.030173418207736766,0.04348400276869107,0.06609419536815907,0.045096803146401604,0.04147664939160877,0.049466624495294036,0.04605742865144488,0.04681719651128793,0.050416252854784904,0.04792684961067101,0.0777512221445713,0.03539551926079321,0.02606779328384694,0.035257616421133765,0.03150138472618011,0.03361418663824381,0.03683722225458263,0.023819276148510926,0.044739513890796244,0.0396220343811375,0.042268149091411564,0.019333617841275123,0.02187797648957342,0.019740819381697756,0.014538278857755013,0.02340322268551873,0.006836567217265794,0.029403651631948028,0.009659788445472444,0.013032347185621468,0.016395153215126735,0.01712064134910131,0.006301270655653656,0.0250113552348705,0.015285746121045584,0.01928581913526679,0.01017429520485106,0.0014887918091993112,0.00010394123099598092,0.003530020042944995,0.01012387404565507,0.0036211096506932132,0.0028736423874026413
