hour,cellid,smsin,smsout,callin,callout,internet,h/w
107,4273,0.01973416656409174,0.004526971598057585,0.0380858459233585,0.038558760523338995,0.043249697913979424,1
,4274,0.024167912203332403,0.005657834571090767,0.057569768424598766,0.04103895879493622,0.05403311897009309,0
,4275,0.026514121190125414,0.00727040674664467,0.06277362587031889,0.0468964130609531,0.05746033990989903,0
,4276,0.022872652049418272,0.014045306350356246,0.05142400886283923,0.04606695602629295,0.04349947707787847,1
,4277,0.026572049872513756,0.01633836254916089,0.05537011213808469,0.05081903617550114,0.04784856623176895,1
,4278,0.026151252368314917,0.015813910443201837,0.054254924254484284,0.05000156036936851,0.04666831514798883,1
,4279,0.023004292551865722,0.012732984476907561,0.06432536783272423,0.060406863282969424,0.043219633177581214,1
,4280,0.02193169999612791,0.008891130203695263,0.058456990009657414,0.0533955830902142,0.04308376565572062,1
,4281,0.020907710571660895,0.006669488190069446,0.0499321494983602,0.054390111900586534,0.04177851201313064,1
,4282,0.01663365887504825,0.005627665618203693,0.03603201960414696,0.04553355317073,0.032359417544022384,0
,4373,0.019723911286226484,0.0034794356791899746,0.04573475284090068,0.03954115041182968,0.039021718795637685,0
,4374,0.02052063146848676,0.0024681290692171566,0.05536413269673807,0.04239085107588942,0.035437021235705836,0
,4375,0.0198833310548788,0.002726192956563807,0.056731904422367585,0.04352039630432881,0.03606324502869864,0
,4376,0.017935876977892527,0.013107427843479394,0.05360802905830925,0.04552617128404492,0.04148025505544863,0
,4377,0.02227208858800656,0.015544825746562003,0.05854115804750929,0.05114609770321623,0.045676827568566995,0
,4378,0.03026905118332962,0.02072929388961265,0.07875200411205001,0.06371203937397257,0.07529482990257261,0
,4379,0.03169553137640185,0.01932722587516141,0.10040999981250094,0.10574590244309448,0.06584045919502086,1
,4380,0.024193210961411866,0.012598844088674272,0.07409649653453497,0.08201263200061898,0.04575776332186821,0
,4381,0.018918829281886807,0.007721205490948929,0.048711939272089194,0.05233535091202109,0.03434171274499827,1
,4382,0.015958182055625124,0.005297416352667114,0.03572701852217415,0.04558105159681462,0.026514453891837163,0
,4473,0.015883355486386315,0.0035364631620050948,0.03280970491397577,0.047286812464498076,0.03503990395168491,1
,4474,0.01328073079761781,0.0017391883511871538,0.03399193546977803,0.048729063166003964,0.018863344641873624,0
,4475,0.011835220622806867,0.0024678031771150654,0.03139805180081027,0.045800299556955325,0.018299541286871668,0
,4476,0.011040305374107502,0.00785298137997865,0.03757745845364595,0.03406058572479277,0.02772255523515399,0
,4477,0.017257945310212547,0.012435944295567323,0.05289983553906702,0.04679513638034198,0.037096731077853225,0
,4478,0.0408954796696211,0.024372204991821102,0.1115537509942193,0.090023412550619,0.1298687884149656,0
,4479,0.04381193467251727,0.02497116962226681,0.12082157696351298,0.10687852508180735,0.13648972201287132,0
,4480,0.022366200694470557,0.011436130948463002,0.07129960421615054,0.09287727808388625,0.043061295958853205,0
,4481,0.019698830652244405,0.00709550725852299,0.044237005336683954,0.049394727567765466,0.03555718438804965,0
,4482,0.01761336763947648,0.005245713666382305,0.0359031195446839,0.042890070897456556,0.03094305633907235,0
,4573,0.008135599571067288,0.0015514292146726783,0.019138692814587917,0.056602052014194985,0.007854398874335632,1
,4574,0.006634508186316838,0.0011201461848761715,0.01578985133418066,0.05367551545347829,0.00483440898265454,0
,4575,0.006332541423007733,0.001101233203251128,0.01609504675461449,0.03692795174566298,0.003982857240278141,0
,4576,0.007419866360541712,0.0028063965810569973,0.0222745635366992,0.022533990304660134,0.010787490295609815,1
,4577,0.013178221842984299,0.005158292033057847,0.04504817714707595,0.04053677438811998,0.02737220988706924,0
,4578,0.02451205566769763,0.010116066627917948,0.07693720737293425,0.06511455568685882,0.0610454600244721,0
,4579,0.030589303537364273,0.01632333084887501,0.08046380040524907,0.06619980821747914,0.08757816942439804,0
,4580,0.015065191608816466,0.008463788080914065,0.040651711362556776,0.040096391583531205,0.025355551648648455,0
,4581,0.018278435805244166,0.005614681434758273,0.03575791384358136,0.04008576404015942,0.032492205081335296,0
,4582,0.0171575477133808,0.0065356390279778164,0.0360260150972779,0.03970992396293221,0.03847671384926581,0
,4673,0.009074709968276988,0.0020803422912219274,0.015165828986614728,0.026915773714823954,0.012198868375777886,0
,4674,0.007222231497889369,0.0014277978641450086,0.015403515403500214,0.03383613390111608,0.006834133178598003,0
,4675,0.00609283004611591,0.0010821587902011254,0.016355844725641253,0.019110997807743862,0.003254589422533082,0
,4676,0.006796370103958112,0.0012865890852249357,0.017617773011715875,0.019886561025671955,0.005098336917593959,1
,4677,0.016522728197327554,0.004261392869160795,0.05661245921464482,0.05069318498175828,0.029886812077268465,1
,4678,0.02713044645379957,0.007245422939441098,0.06771659391550107,0.06199470008062737,0.05231435925257245,1
,4679,0.03348867714867695,0.01049215000868936,0.06596503414319403,0.06819967983425014,0.06034650831466156,1
,4680,0.015047280517971488,0.008209102007411862,0.0357645703887566,0.03369516399692065,0.021279205066867455,0
,4681,0.013733597008058254,0.007904099584312811,0.033608344624657886,0.03305570029391324,0.03572237092372463,0
,4682,0.01402820091722176,0.008467111638117787,0.035247820813860437,0.03614282029129952,0.045448015900134114,0
,4773,0.009467685312873036,0.002475061628916944,0.015175041517654218,0.02341435477555564,0.014068987246951822,0
,4774,0.00863381367818281,0.00201617066586058,0.01483732314143823,0.02126340694410796,0.010728246201916864,0
,4775,0.008301397679845966,0.002151451690177133,0.018530642215304375,0.0232763554347771,0.0060042713042451346,0
,4776,0.02015379805307228,0.007016101087615869,0.03996943043952808,0.03993292970902123,0.050534239588232756,0
,4777,0.04324972674413083,0.01667081075843626,0.08202156163660901,0.07212879891415182,0.1154647975542133,1
,4778,0.03896314479922606,0.01636687451686945,0.07236246636568018,0.06686818659809174,0.0864606861568741,1
,4779,0.02914998289400882,0.013254435667377036,0.053530640504331456,0.052597861472714676,0.059978204869558696,1
,4780,0.016889093409009955,0.009180684922037816,0.03507136241004078,0.032185093686352785,0.028577283377727244,1
,4781,0.01469731917313127,0.007813358646762109,0.035404587772439586,0.03669629130535498,0.046239885945029535,1
,4782,0.014602362400589937,0.00719324042618738,0.0345011335337895,0.036839300862047876,0.05278463308516982,1
,4873,0.03215183959444277,0.014164697060013996,0.059447897872146764,0.09037057620985808,0.06524232799150372,0
,4874,0.13608849558987737,0.11319357177423987,0.18380319439343612,0.1748675709090891,0.32854481446194667,0
,4875,0.022575520258688895,0.013761585022137096,0.03765948392804859,0.06431412915096106,0.036824892193394396,0
,4876,0.02285230072353605,0.010514343272169385,0.04356931652251219,0.06138052043419325,0.052297224830332154,1
,4877,0.045238248623760746,0.01876892823156834,0.0836354659808358,0.0756351647319428,0.12084814124842629,1
,4878,0.03282069814811391,0.017283170947438455,0.05770049841874557,0.05219223075332094,0.0731094493245758,1
,4879,0.023930326822480547,0.016267553783403218,0.04459516722655399,0.03905992861305485,0.05427044869435975,1
,4880,0.02049281428768714,0.011686746357120399,0.033707079537202936,0.03390681947943873,0.04604039486042815,1
,4881,0.015470046704508527,0.00613434202733467,0.03299380079146811,0.03722560495349317,0.05864739661246415,0
,4882,0.014882609867083259,0.0058410562031144635,0.032389283299002716,0.036742043163542,0.05946437531805444,1
,4973,0.08356343162511344,0.03643599152822417,0.1500283509432949,0.1857019223661419,0.2013740126552859,1
,4974,0.020741703361218094,0.011502791362283611,0.03903150596058182,0.0762240328301968,0.045834427496182814,1
,4975,0.014967059254346486,0.007670867161895786,0.028084680853780162,0.05941076426657461,0.020310294667581105,1
,4976,0.015655712736267997,0.007794565735099069,0.02982033116418095,0.058266409029529447,0.022602338550660923,1
,4977,0.03582250633880361,0.015595016668005722,0.06793392259652489,0.06708697964839112,0.10051168529078647,1
,4978,0.02688049154327363,0.01659606587587563,0.04816499991023674,0.04293284995550435,0.05863418024336798,1
,4979,0.023963545212426815,0.01637092720874848,0.04473171436531524,0.03907563840841765,0.05444746372488008,1
,4980,0.01839439714445896,0.010022906431244353,0.030322528416559066,0.03062106883247622,0.039948933259307685,1
,4981,0.011733410406805606,0.0041952972673991,0.021045396098294707,0.02581232284446708,0.031869208411739104,1
,4982,0.007322979621353054,0.0028881148610114134,0.0145956514253691,0.019918494788287857,0.020351860123502038,1
,5073,0.09551029967460581,0.05394699748810935,0.18858234687773326,0.20714292527496317,0.28882635613006974,1
,5074,0.031130004956878055,0.015423283117909246,0.05918752370610455,0.09584347732821942,0.07063901131872526,1
,5075,0.012313175061271938,0.003609458753089822,0.015337549912846143,0.04318247872956502,0.016814642544397462,1
,5076,0.011994864925894182,0.003895044540854409,0.016149642299517677,0.04194525187436813,0.01639826192972546,1
,5077,0.01669758171809723,0.006758725982344481,0.028127264278082424,0.046961694754051896,0.03967576343994465,0
,5078,0.021066099293047615,0.010752874603830648,0.0390680991357714,0.036890420277072754,0.05273763240027861,0
,5079,0.020826230418866477,0.010417754955121372,0.04138312701372145,0.03768363558507025,0.05221179016989323,1
,5080,0.020846897662179394,0.009741913807660192,0.03475355572823951,0.033658073111311804,0.049315264368331835,1
,5081,0.011827190280260405,0.00424547193695548,0.020679229881177486,0.024007303382230435,0.03089222695809858,0
,5082,0.007997019429860495,0.0029939555545977783,0.014551154251369477,0.019368371547892903,0.01802332339859042,0
,5173,0.0750766636232768,0.06350852705779361,0.1501448434029705,0.17913226142859814,0.18842837007171687,1
,5174,0.05154029269722897,0.03437436772105284,0.10605897977424807,0.14930201532635873,0.10868812373068405,1
,5175,0.026530477742948633,0.012916029609743848,0.04939559131603782,0.08505219712754768,0.054323767903508555,1
,5176,0.012142242806672901,0.0035087702665333375,0.014930072166988982,0.04223640736543474,0.016753533860673693,0
,5177,0.01427978687435269,0.00481849358739754,0.01796783615334207,0.03847421589618295,0.028424865396923567,0
,5178,0.01806772682458095,0.006707915974266347,0.030177780920395,0.040464005959338814,0.044810689833387325,0
,5179,0.019378119136684656,0.006801344834560119,0.03473875133293378,0.03304885679007229,0.05528162212832597,1
,5180,0.017190119659742136,0.006553887294660441,0.03198340188735363,0.024730881669882555,0.05704769536334384,1
,5181,0.01550583538761705,0.005690665899122454,0.029014947840852415,0.02418182765018239,0.051951774389208505,1
