hour,cellid,smsin,smsout,callin,callout,internet,h/w
114,4273,0.026746360092035085,0.014838039521369457,0.07045224805696844,0.06233211784423624,0.13372773749530123,1
,4274,0.013660813112630203,0.010342397291195602,0.03461108857236756,0.03201106666381321,0.09416012529355305,0
,4275,0.017088412863125523,0.01210209306174329,0.0431587840093629,0.03992805539581542,0.09578861613463263,0
,4276,0.014155092650426967,0.007702777888070054,0.03187220619194546,0.04208556793730885,0.04485936698523577,1
,4277,0.014527516530189175,0.007505808477451166,0.03040923650573879,0.04535535917720171,0.04613027163939685,1
,4278,0.014405164172606125,0.00741307191117715,0.03010159714808827,0.0450074293682578,0.04528605468327912,1
,4279,0.017870231007083896,0.01028547403531139,0.04366781009311519,0.052745551082649285,0.05033125784234542,1
,4280,0.020967142376274936,0.01401805083059998,0.05031799164736253,0.05134861079855605,0.06490291571167277,1
,4281,0.021555487886210412,0.013153266456871369,0.05371247365707292,0.05210577478099574,0.05865062860249234,1
,4282,0.01715534293272957,0.008266288713181736,0.0482790239921394,0.05294413191701472,0.03263320752578038,0
,4373,0.014226617407147833,0.008428259789799735,0.03712598615550564,0.0326059158688622,0.09639984347784422,0
,4374,0.008127285165608157,0.005559445230313289,0.02032836140731716,0.018501350737632073,0.08152241262410004,0
,4375,0.008440354225082979,0.00566978366133818,0.02179639425789949,0.019872613471341394,0.0808089705217695,0
,4376,0.012514310276373583,0.006661001093009933,0.033035340961431625,0.03679288648153275,0.04578433416104274,0
,4377,0.015143304750489858,0.007912327161088278,0.037668316859446,0.04422587453244365,0.04850482679811426,0
,4378,0.01932792246571918,0.011010347930999236,0.04746766078195084,0.05635642053682848,0.05633869848912767,0
,4379,0.020628647009612845,0.010427559933756799,0.05999675828529734,0.07062740349122053,0.051180601116022933,1
,4380,0.016624570952029384,0.010210987526577701,0.050762705490799184,0.05607727131477912,0.04922358659158967,0
,4381,0.014947820020050705,0.010388421744440145,0.046530213708032966,0.046793525650502654,0.043006860933008116,1
,4382,0.012626782017322806,0.007591392637316933,0.04369883076190577,0.04590658576891304,0.02607765997734491,0
,4473,0.0023502214025866277,0.0015247427714524574,0.006019250958072295,0.007794293664230879,0.01827641112525732,1
,4474,0.004051126761753392,0.0028077979252643112,0.010429065396115796,0.012407663397677465,0.03824418150760144,0
,4475,0.0040941737967887136,0.0024920424737891324,0.011178926251636329,0.012405182798053048,0.03323396976530126,0
,4476,0.009794760766373154,0.005366748776074547,0.027674712165499136,0.023144456740820694,0.0371132993648914,0
,4477,0.015306491214615093,0.008037761909751962,0.04225255321099398,0.03779954640108246,0.04806141721666962,0
,4478,0.029235040019508936,0.017189961905326293,0.07876813484001202,0.07343707149032438,0.07797661696535309,0
,4479,0.028764699896591306,0.017228490532809844,0.08091943244413262,0.081175922266475,0.0738347593641459,0
,4480,0.012301253633843724,0.006277510808845618,0.04583822533246073,0.05627956974915029,0.034559891749115036,0
,4481,0.010248242204026578,0.005576721958770454,0.03566183253393846,0.03868106408311393,0.029443379315429865,0
,4482,0.011460765846576201,0.006069153683819379,0.037247630465351296,0.03916527548860829,0.027580856384020733,0
,4573,0.0015907198037279097,0.001068849859520603,0.00483013218896102,0.022676371751135804,0.003805592032311533,1
,4574,0.0006366430277135481,0.0005460583831583431,0.002156282342132236,0.007357399418020682,0.0018079177742976946,0
,4575,0.004137835145904101,0.0030020936686594485,0.00549728140163609,0.012858130421649577,0.005050333065767304,0
,4576,0.008312809129905452,0.005804191207362884,0.014739377589644564,0.01909040471870965,0.018096423509960838,1
,4577,0.01274905136394876,0.008302521861458837,0.03658796150816009,0.036242124068697326,0.03655106018679651,0
,4578,0.01961261916689733,0.012042972130827447,0.05868105159755444,0.06139448493976446,0.048855012958618424,0
,4579,0.019688722874793667,0.012107643751434888,0.0657360871527991,0.06250990848431023,0.051850173250550746,0
,4580,0.008582962976195485,0.004068021987581897,0.04008966933470385,0.03570916564587076,0.02386555084348551,0
,4581,0.011061276980249566,0.004996249035252494,0.03472282857453725,0.03469472939306105,0.02851785047595359,0
,4582,0.012803276744470592,0.006708008008313359,0.040872872101342356,0.03707787744002366,0.04220160910288243,0
,4673,0.005025665812370477,0.002116926775216732,0.011612600501384926,0.013395194365205634,0.018369402035277104,0
,4674,0.003975859430828564,0.002460751884818053,0.007047032845811479,0.012431976540960976,0.0095800326320154,0
,4675,0.007114256538840027,0.005105444405235944,0.008338766564180315,0.01771872861402557,0.00802251929888925,0
,4676,0.007536380573545348,0.005187216523245469,0.010610237479114626,0.01890723014587456,0.01030466803857987,1
,4677,0.014773177277391365,0.009202146922496098,0.04635580003429103,0.05089198196286689,0.03593948194482616,1
,4678,0.026029051004709404,0.014229712273159285,0.06279102349930071,0.07457814611200615,0.07040462928302488,1
,4679,0.02835531266380222,0.013626936824634492,0.076327706551067,0.08818399360620792,0.08083962775815837,1
,4680,0.009923056142120022,0.004524921683066706,0.044278388621148836,0.038572883960246766,0.022167588157751276,0
,4681,0.013013847785358777,0.0068029835083692975,0.047124697867042195,0.03651462808561052,0.04689542701531299,0
,4682,0.015441497306136856,0.009120881086636869,0.05246315752449512,0.040231045620921994,0.06340090556080677,0
,4773,0.005788914049668243,0.0023248911577841954,0.01331378039210436,0.014088977887190745,0.022117144433984028,0
,4774,0.006538327606656995,0.003070327871960667,0.011827134058616701,0.015300082980286681,0.01771145030119598,0
,4775,0.010169068086975423,0.006140812444997454,0.012203062898325031,0.0255462396350629,0.011050271229117227,0
,4776,0.02225141467548549,0.011943459212703997,0.03638338772881551,0.044216773220604896,0.060259715722383984,0
,4777,0.03962739381890408,0.023947146129404854,0.07940004580309196,0.07615790149358506,0.13204076479827417,1
,4778,0.03811376314580681,0.022959794179858915,0.07715124505089853,0.08411556041431101,0.10720355053201343,1
,4779,0.02739250460790094,0.01641627261831919,0.06578963038131085,0.07078188385973445,0.075060461374987,1
,4780,0.011964162235029533,0.00637884933420101,0.04565881582679874,0.038620653699665775,0.030326204695148174,1
,4781,0.013332529429563386,0.00734920854603405,0.04501395011465729,0.0364350408131471,0.05458847305206435,1
,4782,0.010333247290959278,0.0060036050778481806,0.03508841908809129,0.029808196284948598,0.05464973900433471,1
,4873,0.02878864211581973,0.015313451426826512,0.0704642212488294,0.07995105625999284,0.08796905942011027,0
,4874,0.7134266151935622,0.8994120781989378,0.9715891966503766,0.933988113061237,0.7908294447706478,0
,4875,0.06238246395237282,0.06443133194635005,0.08344348229427201,0.1367582147028146,0.06909864251866811,0
,4876,0.028065843430101392,0.014789509037214665,0.04343108921326943,0.08445930811292883,0.06160964422263692,1
,4877,0.04288060338293331,0.02564160785884014,0.08365246632850845,0.08161099922664831,0.13837314123644218,1
,4878,0.031220546676605516,0.021865882763796845,0.06505989364221355,0.06341617243118147,0.0832979752875802,1
