hour,cellid,smsin,smsout,callin,callout,internet,h/w
117,4273,0.012889940780687803,0.013550283691884862,0.010926706487200571,0.012298149075839678,0.07449601524719485,1
,4274,0.006635614349308297,0.0034446773567599212,0.007271704252361037,0.007182397783642275,0.03238508503364738,0
,4275,0.0087113070000461,0.004266478737877428,0.009969039713146981,0.010624720888454411,0.03450565083490809,0
,4276,0.012027383972957651,0.013001507631745207,0.011131410425037992,0.020599655052006918,0.03939408625390636,1
,4277,0.014773181462257992,0.014934926458142619,0.01221252837210247,0.023845495481407197,0.043466685485373364,1
,4278,0.014651481471642486,0.014545499682522379,0.012061085302945886,0.02332781407400211,0.04267525202670955,1
,4279,0.01701437496376594,0.00985319795192878,0.016097527557358497,0.02159988466602923,0.06183920190174697,1
,4280,0.023239277437890907,0.010014778994567803,0.021142090618315987,0.025910052558194233,0.1041554699243003,1
,4281,0.019256295420904075,0.008953346637999928,0.01948442474958183,0.023666335801517613,0.08314898572178765,1
,4282,0.0098299426768191,0.006241698378412888,0.011501974869482835,0.015645946622748364,0.023948088523829427,0
,4373,0.006425431075038327,0.0061756076875368274,0.006307481830820677,0.007248845300013993,0.04221446130004016,0
,4374,0.0037311479975283487,0.001455997108175218,0.005678885392184563,0.00509280634271105,0.023787670319671675,0
,4375,0.003880464417797261,0.0018621328729580009,0.006252637508038882,0.005875003339421727,0.024133192867029033,0
,4376,0.010767124900976744,0.012241651064498645,0.014002428029656134,0.01785236110170141,0.03561082940982143,0
,4377,0.013668694443468694,0.013987127897512481,0.01588128760621461,0.02146184578310472,0.0403790050859517,0
,4378,0.01629873338403426,0.015319498445742642,0.016469556685307196,0.025029355123952345,0.04857479867080724,0
,4379,0.014058563780777711,0.007718915644216264,0.016505078491539985,0.020823037080847446,0.036691388070111325,1
,4380,0.01417543061771811,0.005130635337806185,0.014857339135601383,0.01932136506183564,0.05603907596501422,0
,4381,0.01349752452157413,0.0047211917205671194,0.013460798819918606,0.019543889140752245,0.05673812491933915,1
,4382,0.007306092947121959,0.0034321851625658596,0.008808470040033427,0.015500485650827726,0.01912817713370949,0
,4473,0.0014125884841035396,0.00040867530540528895,0.0017906721716385503,0.008344419093251572,0.005909362632367391,1
,4474,0.0020224152532731317,0.0007270563901452153,0.003016788522042864,0.003621819862300636,0.01143184132356126,0
