hour,cellid,smsin,smsout,callin,callout,internet,h/w
99,4273,0.0010974201031453922,7.487320716740195e-05,0.001798700938800872,0.002200920032626401,0.024972724709863666,1
,4274,0.0019745991296986854,0.00037870342849908787,0.003692950678457903,0.004581270972908005,0.016408167314915772,0
,4275,0.001750318939838186,0.0004262352901319412,0.0029083979961070584,0.004212895818284971,0.019425121135665194,0
,4276,0.0002818239353947067,0.00013033068484143316,0.0010585674416086544,0.0019257082649491576,0.026579634888270944,1
,4277,0.00021679782976609575,0.0001259915304198509,0.0010369779164359975,0.0018608998399878816,0.02923535224404684,1
,4278,0.00024914199109463847,0.00013355069985560911,0.0010073423701029548,0.001801386111843628,0.028582516955349798,1
,4279,0.0003259230760823703,0.0003529357548142671,0.0005764239893183363,0.0007491328277131898,0.024187818784583627,1
,4280,0.000129547814413664,0.0004420475993270107,0.0001357526928117289,9.250729111452924e-05,0.029442923416891236,1
,4281,0.00014855713794062939,0.00028782287126047346,0.00022886584315074025,0.0,0.02516304038067063,1
,4282,0.00016316817591863875,0.00023464136638566874,0.0002825560550366587,3.5392838112550484e-06,0.012115018025397741,0
,4373,0.0017669940619009685,0.00030234842207815414,0.0033113208045452394,0.004187932289781265,0.021036587369313225,0
,4374,0.002213177511390227,0.0005374152005571121,0.003998409266057027,0.005426915304122076,0.01732562860851006,0
,4375,0.002050226342563922,0.0005324193103098023,0.003914114197346231,0.005383008091138618,0.017835702051704004,0
,4376,0.00025810928038740434,0.00025878980956825525,0.001959652832601879,0.002081420261731094,0.025267821399867385,0
,4377,0.00021679782976609575,0.0002504891188209496,0.0015844103163544815,0.0017413428766606337,0.028317045172985205,0
,4378,0.00021679782976609575,0.00023869760738185896,0.0011673395574658917,0.0016278988729824368,0.028871831562967982,0
,4379,0.000216756460599182,0.00027778728298527366,0.0010368370842109731,0.0009536073656464807,0.017773338141549494,1
,4380,6.699613683079152e-05,0.00019075443580175139,0.0005270110183240777,0.0002808178809837938,0.019612539074551384,0
,4381,3.244755249087612e-05,8.827232405558748e-05,0.00037653827210336815,0.0,0.02025467984450061,1
,4382,7.783988487125603e-05,2.0214070002246604e-05,0.00045857081500595,1.2568526125118235e-06,0.011621656461848973,0
,4473,0.0009685892218360969,0.00010650022343355264,0.0027448107714311294,0.00454525521697462,0.020108741756231875,1
,4474,0.0013982319005152086,0.00024583891334511114,0.003211606663778374,0.005831903597239302,0.009064140177475028,0
,4475,0.0011354832376131467,0.00022983947855224654,0.00301736182741783,0.005278192011369197,0.009147348969327118,0
,4476,0.0002183446309778079,0.0003312674071214804,0.002358432071235462,0.0018758681494778127,0.016362492833982296,0
,4477,0.00022013276201175526,0.0004130822461870544,0.0021230559756254155,0.0013462974549409,0.023161853577501133,0
,4478,0.00021683020060044958,0.00031072220743786353,0.0015190614197533384,0.0011171181725778254,0.026839600760221724,0
